SG_voltage,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.36,0.1456,2.238465e-06,94.99609,-1.949351e-07,2.229932e-06
-0.36,0.146,3.046341e-06,99.15335,-4.846025e-07,3.007527e-06
-0.36,0.1464,3.504216e-06,102.8993,-7.822662e-07,3.415647e-06
-0.36,0.1468,2.069737e-06,77.45477,4.495549e-07,2.020206e-06
-0.36,0.1472,3.796571e-06,87.4754,1.672133e-07,3.792855e-06
-0.36,0.1476,3.340959e-06,88.93759,6.195344e-08,3.340367e-06
-0.36,0.148,3.196243e-06,97.80625,-4.341043e-07,3.166621e-06
-0.36,0.1484,2.488173e-06,70.30982,8.383523e-07,2.342652e-06
-0.36,0.1488,3.304665e-06,72.29834,1.004772e-06,3.148097e-06
-0.36,0.1492,2.810865e-06,104.0239,-6.811358e-07,2.727052e-06
-0.36,0.1496,2.418508e-06,65.78286,9.919814e-07,2.205546e-06
-0.36,0.15,2.543142e-06,87.76303,9.926408e-08,2.54118e-06
-0.36,0.1504,3.01929e-06,91.86102,-9.806826e-08,3.017652e-06
-0.36,0.1508,3.163335e-06,90.07986,-4.397705e-09,3.163285e-06
-0.36,0.1512,3.549233e-06,99.33345,-5.756076e-07,3.502121e-06
-0.36,0.1516,4.255816e-06,84.99231,3.714747e-07,4.239482e-06
-0.36,0.152,2.649648e-06,77.51859,5.726683e-07,2.587018e-06
-0.36,0.1524,3.705918e-06,85.77947,2.727415e-07,3.695854e-06
-0.36,0.1528,3.083663e-06,84.71497,2.840682e-07,3.070553e-06
-0.36,0.1532,2.90976e-06,103.3306,-6.708763e-07,2.83125e-06
-0.36,0.1536,3.291372e-06,89.58267,2.398341e-08,3.291198e-06
-0.36,0.154,3.09837e-06,88.68711,7.088296e-08,3.097331e-06
-0.36,0.1544,2.344496e-06,77.59769,5.035176e-07,2.289757e-06
-0.36,0.1548,3.173578e-06,104.972,-8.198395e-07,3.065753e-06
-0.36,0.1552,3.666903e-06,74.21502,9.974464e-07,3.528501e-06
-0.36,0.1556,3.441799e-06,86.77131,1.938622e-07,3.436697e-06
-0.36,0.156,2.435926e-06,83.15454,2.903323e-07,2.418469e-06
-0.36,0.1564,1.806568e-06,88.66438,4.20995e-08,1.805953e-06
-0.36,0.1568,3.400577e-06,90.67829,-4.024431e-08,3.400325e-06
-0.36,0.1572,2.792738e-06,77.03075,6.267651e-07,2.721458e-06
-0.36,0.1576,3.131702e-06,66.97173,1.22502e-06,2.882016e-06
-0.36,0.158,3.479333e-06,87.93002,1.256447e-07,3.476936e-06
-0.36,0.1584,3.658577e-06,61.70383,1.734271e-06,3.221383e-06
-0.36,0.1588,3.170035e-06,98.40587,-4.634186e-07,3.135837e-06
-0.36,0.1592,3.260755e-06,93.82185,-2.173203e-07,3.253491e-06
-0.36,0.1596,2.166962e-06,111.9345,-8.094459e-07,2.01008e-06
-0.36,0.16,3.244377e-06,77.32188,7.120426e-07,3.165151e-06
-0.36,0.1604,2.750219e-06,66.54378,1.09471e-06,2.52293e-06
-0.36,0.1608,3.450555e-06,85.01395,2.999268e-07,3.437496e-06
-0.36,0.1612,4.209866e-06,88.30593,1.244433e-07,4.207905e-06
-0.36,0.1616,4.174014e-06,89.16565,6.075762e-08,4.173528e-06
-0.36,0.162,3.176612e-06,100.3396,-5.701426e-07,3.124913e-06
-0.36,0.1624,3.071609e-06,81.58975,4.492867e-07,3.038574e-06
-0.36,0.1628,3.234984e-06,103.9281,-7.786676e-07,3.139838e-06
-0.36,0.1632,2.803875e-06,82.10063,3.853328e-07,2.777153e-06
-0.36,0.1636,2.563169e-06,110.5485,-8.99652e-07,2.399945e-06
-0.36,0.164,3.384053e-06,79.59176,6.113089e-07,3.328241e-06
-0.36,0.1644,4.03436e-06,82.99979,4.9166e-07,4.004174e-06
-0.36,0.1648,2.761144e-06,110.2994,-9.578783e-07,2.589549e-06
-0.36,0.1652,3.255961e-06,96.29161,-3.568232e-07,3.236303e-06
-0.36,0.1656,2.994401e-06,115.35,-1.282056e-06,2.706002e-06
-0.36,0.166,2.613058e-06,70.61931,8.671358e-07,2.464966e-06
-0.36,0.1664,3.173103e-06,72.69132,9.440146e-07,3.029381e-06
-0.36,0.1668,3.486843e-06,96.96872,-4.230458e-07,3.460949e-06
-0.36,0.1672,3.58932e-06,70.62062,1.191046e-06,3.385936e-06
-0.36,0.1676,2.537822e-06,94.19429,-1.856088e-07,2.530921e-06
-0.36,0.168,2.965657e-06,83.24502,3.488212e-07,2.945037e-06
-0.36,0.1684,2.815011e-06,86.53176,1.702811e-07,2.809798e-06
-0.36,0.1688,3.048012e-06,108.0981,-9.468197e-07,2.897204e-06
-0.36,0.1692,2.362512e-06,78.40464,4.748683e-07,2.314271e-06
-0.36,0.1696,2.357555e-06,69.86101,8.117035e-07,2.213409e-06
-0.36,0.17,3.839559e-06,77.22221,8.491482e-07,3.744352e-06
-0.36,0.1704,4.230882e-06,99.59922,-7.055159e-07,4.171527e-06
-0.36,0.1708,4.437284e-06,92.42645,-1.878719e-07,4.433216e-06
-0.36,0.1712,3.161743e-06,77.76905,6.698034e-07,3.089871e-06
-0.36,0.1716,3.180669e-06,71.97706,9.841192e-07,3.024581e-06
-0.36,0.172,3.554161e-06,91.13846,-7.062032e-08,3.553418e-06
-0.36,0.1724,2.512011e-06,79.07509,4.760697e-07,2.466436e-06
-0.36,0.1728,2.654531e-06,62.12914,1.240879e-06,2.346513e-06
-0.36,0.1732,3.216091e-06,80.0031,5.582794e-07,3.167152e-06
-0.36,0.1736,4.301816e-06,83.28043,5.033835e-07,4.272256e-06
-0.36,0.174,3.338025e-06,78.74156,6.516817e-07,3.273747e-06
-0.36,0.1744,2.350548e-06,85.49742,1.845359e-07,2.343183e-06
-0.36,0.1748,4.247942e-06,97.68451,-5.680136e-07,4.209766e-06
-0.36,0.1752,3.039792e-06,105.3705,-8.057132e-07,2.931045e-06
-0.36,0.1756,3.295004e-06,125.8643,-1.930408e-06,2.670295e-06
-0.36,0.176,3.05242e-06,109.1896,-1.003313e-06,2.882681e-06
-0.36,0.1764,3.184894e-06,118.3333,-1.511497e-06,2.803271e-06
-0.36,0.1768,3.296736e-06,100.5454,-6.033238e-07,3.240969e-06
-0.36,0.1772,2.859625e-06,83.43474,3.269724e-07,2.840844e-06
-0.36,0.1776,3.674184e-06,96.17839,-3.954637e-07,3.652682e-06
-0.36,0.178,3.574194e-06,100.3776,-6.438251e-07,3.515711e-06
-0.36,0.1784,3.575546e-06,111.8751,-1.332152e-06,3.317981e-06
-0.36,0.1788,2.679185e-06,105.7797,-7.285661e-07,2.578089e-06
-0.36,0.1792,2.097314e-06,99.27575,-3.380365e-07,2.069905e-06
-0.36,0.1796,3.19194e-06,112.0805,-1.199841e-06,2.957694e-06
-0.36,0.18,3.332577e-06,110.9778,-1.193046e-06,3.111591e-06
-0.36,0.1804,2.430154e-06,132.7743,-1.650335e-06,1.783836e-06
-0.36,0.1808,3.542544e-06,82.55699,4.588812e-07,3.512648e-06
-0.36,0.1812,3.085311e-06,111.8099,-1.146281e-06,2.864426e-06
-0.36,0.1816,1.976665e-06,98.60695,-2.957973e-07,1.954386e-06
-0.36,0.182,3.230145e-06,101.6875,-6.543528e-07,3.163157e-06
-0.36,0.1824,1.586465e-06,81.57401,2.325028e-07,1.569315e-06
-0.36,0.1828,1.847131e-06,107.9529,-5.693435e-07,1.757053e-06
-0.36,0.1832,2.201657e-06,100.5953,-4.0479e-07,2.164106e-06
-0.36,0.1836,2.133797e-06,79.88989,3.745369e-07,2.100549e-06
-0.36,0.184,2.499612e-06,112.6366,-9.620077e-07,2.306945e-06
-0.36,0.1844,2.268953e-06,102.6737,-4.977956e-07,2.213543e-06
-0.36,0.1848,1.722794e-06,116.2514,-7.620099e-07,1.545069e-06
-0.36,0.1852,2.575686e-06,110.1621,-8.877944e-07,2.417799e-06
-0.36,0.1856,2.234173e-06,120.1407,-1.121766e-06,1.932e-06
-0.36,0.186,1.493018e-06,106.91,-4.342384e-07,1.428348e-06
-0.36,0.1864,1.349659e-06,79.107,2.550221e-07,1.325218e-06
-0.36,0.1868,2.106031e-06,101.1963,-4.089195e-07,2.06591e-06
-0.36,0.1872,2.603307e-06,94.40597,-1.999977e-07,2.595545e-06
-0.36,0.1876,3.51656e-06,98.35954,-5.112513e-07,3.47907e-06
-0.36,0.188,2.651927e-06,112.4556,-1.012908e-06,2.450712e-06
-0.36,0.1884,1.166308e-06,121.4047,-6.077159e-07,9.954459e-07
-0.36,0.1888,2.454416e-06,83.01203,2.985913e-07,2.436054e-06
-0.36,0.1892,2.859391e-06,101.386,-5.645491e-07,2.803534e-06
-0.36,0.1896,2.005577e-06,106.0446,-5.542896e-07,1.92734e-06
-0.36,0.19,3.015166e-06,87.08735,1.532267e-07,3.01126e-06
-0.36,0.1904,2.290047e-06,121.3628,-1.19185e-06,1.955587e-06
-0.36,0.1908,3.146884e-06,92.87679,-1.578927e-07,3.142101e-06
-0.36,0.1912,2.290735e-06,104.2127,-5.624145e-07,2.220472e-06
-0.36,0.1916,2.010634e-06,107.5464,-6.061177e-07,1.91708e-06
-0.36,0.192,1.693826e-06,113.5012,-6.754025e-07,1.553328e-06
-0.36,0.1924,2.522706e-06,130.8236,-1.649133e-06,1.90895e-06
-0.36,0.1928,2.727298e-06,99.75166,-4.61949e-07,2.687746e-06
-0.36,0.1932,3.826042e-06,121.5905,-2.004224e-06,3.25909e-06
-0.36,0.1936,1.6721e-06,99.25476,-2.688858e-07,1.650329e-06
-0.36,0.194,1.510944e-06,101.9105,-3.1179e-07,1.478316e-06
-0.36,0.1944,3.233972e-06,92.81253,-1.586917e-07,3.230044e-06
-0.36,0.1948,3.236772e-06,87.16385,1.601558e-07,3.232704e-06
-0.36,0.1952,2.779422e-06,85.63085,2.117156e-07,2.771291e-06
-0.36,0.1956,3.615355e-06,101.5163,-7.217712e-07,3.542494e-06
-0.36,0.196,1.733142e-06,96.09459,-1.840107e-07,1.723213e-06
-0.36,0.1964,3.124125e-06,95.58052,-3.037936e-07,3.109194e-06
-0.36,0.1968,2.439636e-06,97.05832,-2.997983e-07,2.421e-06
-0.36,0.1972,1.798259e-06,104.6275,-4.540923e-07,1.739865e-06
-0.36,0.1976,1.987857e-06,115.6849,-8.615422e-07,1.791296e-06
-0.36,0.198,2.538364e-06,85.59883,1.947954e-07,2.530787e-06
-0.36,0.1984,2.081919e-06,108.2423,-6.516873e-07,1.977168e-06
-0.36,0.1988,3.6395e-06,98.78399,-5.557537e-07,3.596724e-06
-0.36,0.1992,2.492872e-06,80.19938,4.24236e-07,2.455774e-06
-0.36,0.1996,3.40816e-06,108.0141,-1.053946e-06,3.240969e-06
-0.36,0.2,3.359757e-06,99.9252,-5.790721e-07,3.309454e-06
-0.35,0.0,2.839084e-06,113.6838,-1.140419e-06,2.599943e-06
-0.35,0.0004,2.861911e-06,97.7656,-3.866683e-07,2.835648e-06
-0.35,0.0008,3.365423e-06,107.1744,-9.942501e-07,3.214716e-06
-0.35,0.0012,3.355152e-06,114.9785,-1.416759e-06,3.041239e-06
-0.35,0.0016,3.330839e-06,113.8158,-1.344943e-06,3.047101e-06
-0.35,0.002,3.067223e-06,99.23203,-4.920624e-07,3.027381e-06
-0.35,0.0024,3.308063e-06,106.6635,-9.48552e-07,3.169152e-06
-0.35,0.0028,3.061501e-06,118.1982,-1.44661e-06,2.69814e-06
-0.35,0.0032,3.144834e-06,99.61758,-5.253721e-07,3.100533e-06
-0.35,0.0036,2.739887e-06,88.82393,5.62258e-08,2.739178e-06
-0.35,0.004,3.605095e-06,97.29131,-4.575569e-07,3.575803e-06
-0.35,0.0044,4.19417e-06,76.15749,1.003442e-06,4.072263e-06
-0.35,0.0048,3.842867e-06,93.18235,-2.13325e-07,3.836827e-06
-0.35,0.0052,2.656102e-06,117.9534,-1.245014e-06,2.346117e-06
-0.35,0.0056,3.631286e-06,114.3644,-1.498041e-06,3.307856e-06
-0.35,0.006,2.865549e-06,100.1616,-5.055237e-07,2.820588e-06
-0.35,0.0064,3.954967e-06,85.88701,2.836715e-07,3.944752e-06
-0.35,0.0068,2.734176e-06,94.67043,-2.226512e-07,2.725057e-06
-0.35,0.0072,3.287225e-06,108.8404,-1.06154e-06,3.111055e-06
-0.35,0.0076,3.091307e-06,106.6382,-8.85263e-07,2.96236e-06
-0.35,0.008,3.274518e-06,100.1647,-5.778707e-07,3.22378e-06
-0.35,0.0084,3.51879e-06,94.62584,-2.838056e-07,3.507183e-06
-0.35,0.0088,2.901434e-06,97.69391,-3.884006e-07,2.875221e-06
-0.35,0.0092,3.077806e-06,81.79127,4.394296e-07,3.046168e-06
-0.35,0.0096,3.989456e-06,81.27676,6.050504e-07,3.943283e-06
-0.35,0.01,3.484278e-06,95.49004,-3.333762e-07,3.468146e-06
-0.35,0.0104,3.67628e-06,108.3586,-1.15787e-06,3.489062e-06
-0.35,0.0108,3.889935e-06,99.62108,-6.500892e-07,3.835223e-06
-0.35,0.0112,3.484133e-06,92.22909,-1.355074e-07,3.481468e-06
-0.35,0.0116,3.936203e-06,95.09226,-3.493633e-07,3.9213e-06
-0.35,0.012,3.387048e-06,91.05934,-6.262399e-08,3.386333e-06
-0.35,0.0124,3.862492e-06,91.01956,-6.875395e-08,3.861738e-06
-0.35,0.0128,4.00394e-06,87.17697,1.971926e-07,3.998978e-06
-0.35,0.0132,4.197115e-06,93.45118,-2.526305e-07,4.189515e-06
-0.35,0.0136,3.524808e-06,101.4717,-7.009897e-07,3.454288e-06
-0.35,0.014,3.071743e-06,102.9674,-6.892606e-07,2.993406e-06
-0.35,0.0144,3.228809e-06,88.45106,8.727237e-08,3.227513e-06
-0.35,0.0148,3.042681e-06,92.55038,-1.353789e-07,3.039641e-06
-0.35,0.0152,4.05921e-06,97.22793,-5.107205e-07,4.026828e-06
-0.35,0.0156,3.846343e-06,89.76801,1.558475e-08,3.846282e-06
-0.35,0.016,3.825601e-06,114.9235,-1.612091e-06,3.469208e-06
-0.35,0.0164,2.768889e-06,95.02451,-2.425052e-07,2.758232e-06
-0.35,0.0168,3.958655e-06,80.32646,6.651375e-07,3.902245e-06
-0.35,0.0172,3.913443e-06,79.19093,7.344279e-07,3.844555e-06
-0.35,0.0176,3.104852e-06,94.48159,-2.426337e-07,3.095202e-06
-0.35,0.018,3.85748e-06,109.2884,-1.274194e-06,3.640824e-06
-0.35,0.0184,3.250043e-06,95.69155,-3.223121e-07,3.233905e-06
-0.35,0.0188,2.73374e-06,107.1473,-8.059814e-07,2.612197e-06
-0.35,0.0192,2.795683e-06,107.1993,-8.265003e-07,2.670161e-06
-0.35,0.0196,3.257134e-06,101.1115,-6.277039e-07,3.196064e-06
-0.35,0.02,2.661215e-06,102.3861,-5.708076e-07,2.599278e-06
-0.35,0.0204,2.988399e-06,107.6553,-9.063128e-07,2.847639e-06
-0.35,0.0208,3.016468e-06,116.3161,-1.337215e-06,2.703739e-06
-0.35,0.0212,3.056824e-06,90.09734,-5.196779e-09,3.056695e-06
-0.35,0.0216,3.084065e-06,82.61513,3.963913e-07,3.058562e-06
-0.35,0.022,3.119129e-06,99.38721,-5.0872e-07,3.077348e-06
-0.35,0.0224,3.165414e-06,91.58215,-8.741207e-08,3.16409e-06
-0.35,0.0228,3.661125e-06,85.50878,2.867337e-07,3.649888e-06
-0.35,0.0232,3.927949e-06,94.46673,-3.059282e-07,3.916103e-06
-0.35,0.0236,3.670122e-06,80.66086,5.9559e-07,3.621373e-06
-0.35,0.024,3.118498e-06,91.82168,-9.913556e-08,3.116788e-06
-0.35,0.0244,3.766855e-06,89.33307,4.383176e-08,3.766475e-06
-0.35,0.0248,3.450416e-06,100.3964,-6.226412e-07,3.393664e-06
-0.35,0.0252,3.129377e-06,111.3017,-1.13682e-06,2.915589e-06
-0.35,0.0256,4.07019e-06,88.23907,1.251138e-07,4.068262e-06
-0.35,0.026,3.107607e-06,99.57387,-5.168449e-07,3.064289e-06
-0.35,0.0264,3.370508e-06,98.4863,-4.973933e-07,3.333572e-06
-0.35,0.0268,3.428975e-06,96.2221,-3.716144e-07,3.408188e-06
-0.35,0.0272,3.451796e-06,97.06663,-4.246439e-07,3.425505e-06
-0.35,0.0276,2.990098e-06,96.2903,-3.27643e-07,2.971954e-06
-0.35,0.028,3.904983e-06,85.47206,3.083199e-07,3.892784e-06
-0.35,0.0284,3.925854e-06,94.1226,-2.822075e-07,3.915701e-06
-0.35,0.0288,3.837754e-06,110.0375,-1.314964e-06,3.605386e-06
-0.35,0.0292,4.046525e-06,96.86294,-4.835352e-07,4.017502e-06
-0.35,0.0296,2.553289e-06,94.81949,-2.145208e-07,2.544114e-06
-0.35,0.03,4.595573e-06,74.69805,1.21276e-06,4.432545e-06
-0.35,0.0304,2.617422e-06,91.96113,-8.954107e-08,2.615796e-06
-0.35,0.0308,3.175981e-06,99.25389,-5.107205e-07,3.134641e-06
-0.35,0.0312,3.871053e-06,81.07395,6.006527e-07,3.824165e-06
-0.35,0.0316,3.916461e-06,101.3467,-7.705371e-07,3.839889e-06
-0.35,0.032,2.60338e-06,98.68432,-3.930665e-07,2.573428e-06
-0.35,0.0324,2.894734e-06,104.3054,-7.152445e-07,2.804869e-06
-0.35,0.0328,2.974083e-06,77.0102,6.684679e-07,2.897869e-06
-0.35,0.0332,3.223439e-06,92.7933,-1.570936e-07,3.219516e-06
-0.35,0.0336,3.677906e-06,107.1862,-1.086719e-06,3.513582e-06
-0.35,0.034,3.206849e-06,97.4701,-4.169158e-07,3.17954e-06
-0.35,0.0344,3.33474e-06,91.12404,-6.542354e-08,3.333969e-06
-0.35,0.0348,3.898903e-06,103.0278,-8.788648e-07,3.798449e-06
-0.35,0.0352,4.139441e-06,121.3461,-2.153322e-06,3.535168e-06
-0.35,0.0356,4.087446e-06,93.90272,-2.782121e-07,4.077857e-06
-0.35,0.036,3.114318e-06,87.6013,1.30305e-07,3.111457e-06
-0.35,0.0364,3.729349e-06,98.87883,-5.756076e-07,3.684528e-06
-0.35,0.0368,3.289187e-06,96.18364,-3.542918e-07,3.270015e-06
-0.35,0.0372,2.883179e-06,98.98374,-4.502255e-07,2.847773e-06
-0.35,0.0376,2.947529e-06,96.50711,-3.340411e-07,2.928514e-06
-0.35,0.038,2.933314e-06,120.6027,-1.493241e-06,2.52426e-06
-0.35,0.0384,2.659203e-06,94.11779,-1.909397e-07,2.652307e-06
-0.35,0.0388,2.775656e-06,108.8198,-8.953884e-07,2.627123e-06
-0.35,0.0392,3.733104e-06,120.0646,-1.870181e-06,3.230843e-06
-0.35,0.0396,3.043273e-06,113.4221,-1.209704e-06,2.792475e-06
-0.35,0.04,1.652503e-06,88.85847,3.290735e-08,1.652061e-06
-0.35,0.0404,2.853926e-06,98.98724,-4.458278e-07,2.818856e-06
-0.35,0.0408,3.931408e-06,89.95554,3.062188e-09,3.931291e-06
-0.35,0.0412,2.858603e-06,96.69727,-3.329738e-07,2.839375e-06
-0.35,0.0416,1.590119e-06,89.85063,4.129484e-09,1.589968e-06
-0.35,0.042,2.143258e-06,102.1666,-4.516895e-07,2.09509e-06
-0.35,0.0424,3.29273e-06,112.4254,-1.256072e-06,3.043636e-06
-0.35,0.0428,2.363227e-06,94.53011,-1.866761e-07,2.355711e-06
-0.35,0.0432,2.297189e-06,89.20543,3.184005e-08,2.296948e-06
-0.35,0.0436,2.475718e-06,102.9408,-5.544237e-07,2.412736e-06
-0.35,0.044,3.681533e-06,78.88144,7.09908e-07,3.612315e-06
-0.35,0.0444,4.213314e-06,70.29889,1.420352e-06,3.966601e-06
-0.35,0.0448,4.494499e-06,83.62904,4.987232e-07,4.46666e-06
-0.35,0.0452,3.739278e-06,86.61875,2.205111e-07,3.732629e-06
-0.35,0.0456,4.387468e-06,89.45546,4.170276e-08,4.387244e-06
-0.35,0.046,3.636717e-06,93.36725,-2.135876e-07,3.630431e-06
-0.35,0.0464,3.536587e-06,93.16617,-1.953374e-07,3.531167e-06
-0.35,0.0468,1.91014e-06,100.9699,-3.63484e-07,1.875109e-06
-0.35,0.0472,3.341048e-06,87.65987,1.36435e-07,3.338232e-06
-0.35,0.0476,3.220461e-06,96.13262,-3.440324e-07,3.201926e-06
-0.35,0.048,4.07689e-06,96.38122,-4.531592e-07,4.051476e-06
-0.35,0.0484,4.233447e-06,81.14127,6.5195e-07,4.182854e-06
-0.35,0.0488,2.804858e-06,94.86364,-2.378392e-07,2.79461e-06
-0.35,0.0492,3.806037e-06,95.97219,-3.959946e-07,3.785261e-06
-0.35,0.0496,4.138575e-06,84.58295,3.906637e-07,4.119297e-06
-0.35,0.05,2.81932e-06,83.63757,3.124494e-07,2.801936e-06
-0.35,0.0504,3.594858e-06,79.47592,6.566103e-07,3.534363e-06
-0.35,0.0508,3.121124e-06,82.49143,4.078522e-07,3.094268e-06
-0.35,0.0512,3.617433e-06,105.4536,-9.638741e-07,3.48653e-06
-0.35,0.0516,3.148164e-06,88.44538,8.5406e-08,3.146901e-06
-0.35,0.052,3.42556e-06,91.34828,-8.061155e-08,3.424577e-06
-0.35,0.0524,3.435937e-06,104.9012,-8.835308e-07,3.320379e-06
-0.35,0.0528,3.145342e-06,97.00326,-3.83472e-07,3.121851e-06
-0.35,0.0532,2.520544e-06,107.7187,-7.670726e-07,2.400878e-06
-0.35,0.0536,2.25163e-06,104.5213,-5.645491e-07,2.179697e-06
-0.35,0.054,3.420587e-06,105.055,-8.884593e-07,3.30319e-06
-0.35,0.0544,3.234358e-06,86.23759,2.122521e-07,3.227379e-06
-0.35,0.0548,3.08164e-06,81.78733,4.402287e-07,3.050034e-06
-0.35,0.0552,3.896819e-06,83.42425,4.462245e-07,3.87107e-06
-0.35,0.0556,3.203596e-06,86.80759,1.78406e-07,3.198595e-06
-0.35,0.056,3.823466e-06,88.38243,1.079253e-07,3.821901e-06
-0.35,0.0564,3.494773e-06,104.9589,-9.020492e-07,3.376342e-06
-0.35,0.0568,3.055572e-06,96.63301,-3.529619e-07,3.035109e-06
-0.35,0.0572,4.174361e-06,82.14434,5.705393e-07,4.13515e-06
-0.35,0.0576,3.498908e-06,89.30159,4.263594e-08,3.498522e-06
-0.35,0.058,3.422996e-06,97.33153,-4.367697e-07,3.394994e-06
-0.35,0.0584,2.611571e-06,102.5439,-5.672145e-07,2.549177e-06
-0.35,0.0588,3.017216e-06,105.9038,-8.263662e-07,2.901468e-06
-0.35,0.0592,3.611158e-06,128.4745,-2.246724e-06,2.826986e-06
-0.35,0.0596,3.326537e-06,96.18276,-3.582872e-07,3.307057e-06
-0.35,0.06,2.571115e-06,91.62761,-7.301755e-08,2.569964e-06
-0.35,0.0604,2.559738e-06,97.38136,-3.288444e-07,2.538515e-06
-0.35,0.0608,3.115464e-06,110.91,-1.111904e-06,2.910263e-06
-0.35,0.0612,2.121409e-06,95.90837,-2.183876e-07,2.11001e-06
-0.35,0.0616,2.891538e-06,106.3864,-8.1571e-07,2.774091e-06
-0.35,0.062,2.959594e-06,97.29918,-3.760121e-07,2.935577e-06
-0.35,0.0624,3.077935e-06,85.95389,2.171806e-07,3.070151e-06
-0.35,0.0628,3.968948e-06,107.647,-1.203177e-06,3.782059e-06
-0.35,0.0632,2.62353e-06,79.85186,4.622116e-07,2.582352e-06
-0.35,0.0636,2.912834e-06,73.49683,8.274279e-07,2.792743e-06
-0.35,0.064,2.240924e-06,91.684,-6.622262e-08,2.239521e-06
-0.35,0.0644,3.431819e-06,122.7787,-1.857927e-06,2.885213e-06
-0.35,0.0648,2.49917e-06,124.354,-1.410232e-06,2.06311e-06
-0.35,0.0652,2.365518e-06,123.1608,-1.293914e-06,1.980235e-06
-0.35,0.0656,2.944713e-06,132.7743,-1.999692e-06,2.161441e-06
-0.35,0.066,2.432199e-06,111.5911,-8.94986e-07,2.26151e-06
-0.35,0.0664,2.52307e-06,107.101,-7.418934e-07,2.411406e-06
-0.35,0.0668,3.423068e-06,113.856,-1.384383e-06,3.130512e-06
-0.35,0.0672,2.885503e-06,81.88,4.07584e-07,2.856563e-06
-0.35,0.0676,3.449404e-06,97.76341,-4.659499e-07,3.41738e-06
-0.35,0.068,2.262946e-06,125.9722,-1.329224e-06,1.831406e-06
-0.35,0.0684,2.179825e-06,74.66045,5.766693e-07,2.102153e-06
-0.35,0.0688,2.948507e-06,98.89107,-4.556905e-07,2.913057e-06
-0.35,0.0692,3.051063e-06,112.3188,-1.158675e-06,2.822455e-06
-0.35,0.0696,2.941075e-06,79.98955,5.112458e-07,2.896271e-06
-0.35,0.07,3.210531e-06,109.114,-1.05128e-06,3.033377e-06
-0.35,0.0704,2.879798e-06,98.26555,-4.139821e-07,2.849768e-06
-0.35,0.0708,2.850819e-06,90.92645,-4.610605e-08,2.850305e-06
-0.35,0.0712,3.423102e-06,104.7088,-8.691363e-07,3.311052e-06
-0.35,0.0716,2.434283e-06,58.51698,1.271255e-06,2.075901e-06
-0.35,0.072,2.876484e-06,74.72952,7.576067e-07,2.77489e-06
-0.35,0.0724,2.616936e-06,88.19404,8.247233e-08,2.615533e-06
-0.35,0.0728,3.28675e-06,87.67211,1.335069e-07,3.284007e-06
-0.35,0.0732,2.731561e-06,101.9638,-5.661472e-07,2.671893e-06
-0.35,0.0736,4.202479e-06,96.55957,-4.800707e-07,4.174858e-06
-0.35,0.074,3.4018e-06,93.97354,-2.357047e-07,3.39353e-06
-0.35,0.0744,3.190241e-06,72.89983,9.380187e-07,3.049101e-06
-0.35,0.0748,4.277793e-06,79.0799,8.103735e-07,4.200305e-06
-0.35,0.0752,2.997631e-06,95.02625,-2.626217e-07,2.986075e-06
-0.35,0.0756,3.447884e-06,85.29415,2.828668e-07,3.436166e-06
-0.35,0.076,3.301369e-06,87.17565,1.626871e-07,3.297328e-06
-0.35,0.0764,3.098001e-06,82.77075,3.898646e-07,3.073347e-06
-0.35,0.0768,3.862805e-06,105.7333,-1.047413e-06,3.717971e-06
-0.35,0.0772,4.130847e-06,93.95299,-2.847388e-07,4.121029e-06
-0.35,0.0776,3.941176e-06,92.53464,-1.742821e-07,3.937287e-06
-0.35,0.078,3.792526e-06,79.53537,6.888583e-07,3.729432e-06
-0.35,0.0784,2.922769e-06,82.37952,3.875959e-07,2.896936e-06
-0.35,0.0788,2.256156e-06,89.37066,2.478249e-08,2.255911e-06
-0.35,0.0792,3.934359e-06,91.89031,-1.297798e-07,3.93209e-06
-0.35,0.0796,4.000363e-06,88.65302,9.40673e-08,3.999246e-06
-0.35,0.08,3.580564e-06,95.94247,-3.706812e-07,3.56128e-06
-0.35,0.0804,3.858681e-06,83.28349,4.512872e-07,3.832161e-06
-0.35,0.0808,2.58072e-06,69.32859,9.109731e-07,2.414468e-06
-0.35,0.0812,2.171421e-06,107.4402,-6.507541e-07,2.071503e-06
-0.35,0.0816,2.360181e-06,93.3113,-1.363065e-07,2.356242e-06
-0.35,0.082,3.444286e-06,79.63198,6.198361e-07,3.387931e-06
-0.35,0.0824,3.228446e-06,135.1183,-2.287494e-06,2.278028e-06
-0.35,0.0828,2.801673e-06,98.90768,-4.338361e-07,2.767827e-06
-0.35,0.0832,2.752041e-06,121.0952,-1.421291e-06,2.35651e-06
-0.35,0.0836,2.782585e-06,121.3413,-1.447275e-06,2.376498e-06
-0.35,0.084,3.462513e-06,104.5628,-8.706059e-07,3.351157e-06
-0.35,0.0844,2.566298e-06,108.6345,-8.199736e-07,2.431657e-06
-0.35,0.0848,2.659589e-06,103.165,-6.05721e-07,2.589683e-06
-0.35,0.0852,2.16333e-06,150.2644,-1.878445e-06,1.072989e-06
-0.35,0.0856,3.280285e-06,111.5054,-1.202506e-06,3.051895e-06
-0.35,0.086,2.261213e-06,95.79646,-2.283789e-07,2.249518e-06
-0.35,0.0864,1.980917e-06,97.70833,-2.656839e-07,1.962913e-06
