SG_voltage,CH_voltage,bf_fridge_temperature_cell,lockinST_R,lockinST_T,lockinST_X,lockinST_Y
-0.27,0.093,0.202052,0.00014809,90.69118,-1.79E-06,0.000148082
-0.27,0.092,0.202052,0.000151381,90.85008,-2.25E-06,0.000151367
-0.27,0.091,0.202052,0.000151823,93.22038,-8.53E-06,0.000151584
-0.27,0.09,0.202052,0.000140846,84.20303,1.422604e-05,0.000140128
-0.27,0.089,0.202052,0.000151288,81.87082,2.139315e-05,0.000149768
-0.27,0.088,0.202052,0.00015225,90.91165,-2.42E-06,0.000152228
-0.27,0.087,0.202052,0.000144627,93.03208,-7.65E-06,0.000144424
-0.27,0.086,0.202052,0.000145684,83.94436,1.536866e-05,0.00014487
-0.27,0.085,0.202052,0.000155681,87.53529,6.694765e-06,0.000155534
-0.27,0.084,0.202052,0.000140203,86.0034,9.77165e-06,0.000139859
-0.27,0.083,0.202052,0.000155962,86.73311,8.887639e-06,0.000155708
-0.27,0.082,0.202052,0.00014012,91.25611,-3.07E-06,0.000140084
-0.27,0.081,0.202052,0.000145366,90.8197,-2.08E-06,0.000145351
-0.27,0.08,0.202052,0.000146242,85.42234,1.167163e-05,0.000145776
-0.27,0.079,0.202052,0.00015227,80.35367,2.551507e-05,0.000150116
-0.27,0.078,0.202296,0.000148162,86.80628,8.25433e-06,0.000147929
-0.27,0.077,0.202296,0.000138804,90.11985,-2.90E-07,0.000138804
-0.27,0.076,0.202296,0.000152212,86.31818,9.774304e-06,0.000151898
-0.27,0.075,0.202296,0.000143768,89.00299,2.501606e-06,0.000143746
-0.27,0.074,0.202296,0.000144739,89.92374,1.926161e-07,0.000144736
-0.27,0.073,0.202296,0.000140113,89.95035,1.213699e-07,0.000140113
-0.27,0.072,0.202296,0.000133016,81.38681,1.992068e-05,0.000131515
-0.27,0.071,0.202296,0.000138858,88.79678,2.915924e-06,0.000138827
-0.27,0.07,0.202296,0.000154161,91.5527,-4.18E-06,0.000154106
-0.27,0.069,0.202296,0.000146788,88.69487,3.343401e-06,0.000146749
-0.27,0.068,0.202296,0.000152493,83.00056,1.858279e-05,0.000151357
-0.27,0.067,0.202296,0.00015699,85.68505,1.181149e-05,0.000156542
-0.27,0.066,0.202296,0.000142061,88.23945,4.364652e-06,0.000141994
-0.27,0.065,0.202296,0.000144244,90.8658,-2.18E-06,0.000144224
-0.27,0.064,0.202296,0.000141364,83.83187,1.518923e-05,0.000140545
-0.27,0.063,0.202274,0.000152962,92.13653,-5.70E-06,0.000152856
-0.27,0.062,0.202274,0.000134082,85.81051,9.795399e-06,0.000133724
-0.27,0.061,0.202274,0.000143054,85.07089,1.229175e-05,0.000142524
-0.27,0.06,0.202274,0.000141825,84.30199,1.408089e-05,0.000141121
-0.27,0.059,0.202274,0.000155812,90.83555,-2.27E-06,0.000155795
-0.27,0.058,0.202274,0.000138107,93.43195,-8.27E-06,0.000137856
-0.27,0.057,0.202274,0.000139853,87.04402,7.211985e-06,0.000139667
-0.27,0.056,0.202274,0.000143005,88.95742,2.601882e-06,0.000142981
-0.27,0.055,0.202274,0.000148068,87.66512,6.032399e-06,0.000147945
-0.27,0.054,0.202274,0.000138117,92.01577,-4.86E-06,0.00013803
-0.27,0.053,0.202274,0.000146312,86.67793,8.47863e-06,0.000146068
-0.27,0.052,0.202274,0.000138631,80.87992,2.197371e-05,0.00013688
-0.27,0.051,0.202274,0.000145631,88.14432,4.71563e-06,0.000145554
-0.27,0.05,0.202274,0.000142597,90.74123,-1.84E-06,0.000142585
-0.27,0.049,0.202274,0.000159428,84.64645,1.487519e-05,0.000158735
-0.27,0.048,0.202274,0.000144276,85.32923,1.174815e-05,0.000143794
-0.27,0.047,0.202288,0.000137606,90.87236,-2.10E-06,0.000137585
-0.27,0.046,0.202288,0.000153369,90.16761,-4.49E-07,0.000153368
-0.27,0.045,0.202288,0.0001482,89.00523,2.572881e-06,0.000148177
-0.27,0.044,0.202288,0.000136417,87.23139,6.589209e-06,0.000136255
-0.27,0.043,0.202288,0.000152288,87.38699,6.942814e-06,0.00015213
-0.27,0.042,0.202288,0.000148855,85.47534,1.174287e-05,0.000148391
-0.27,0.041,0.202288,0.000155921,87.87975,5.768509e-06,0.000155814
-0.27,0.04,0.201807,0.000148519,90.72282,-1.87E-06,0.000148507
-0.27,0.039,0.201807,0.000148887,91.35883,-3.53E-06,0.000148845
-0.27,0.038,0.201807,0.000153972,87.8568,5.760602e-06,0.000153864
-0.27,0.037,0.201807,0.000152371,90.11215,-2.98E-07,0.000152367
-0.27,0.036,0.201807,0.000153602,84.51088,1.469311e-05,0.000152898
-0.27,0.035,0.201807,0.000161078,84.97368,1.411258e-05,0.000160458
-0.27,0.034,0.201807,0.000150945,90.31853,-8.39E-07,0.000150942
-0.27,0.033,0.201807,0.000140614,89.88494,2.823304e-07,0.000140614
-0.27,0.032,0.201807,0.000145288,88.20038,4.562577e-06,0.000145216
-0.27,0.031,0.201807,0.000150311,87.0897,7.631555e-06,0.000150116
-0.27,0.03,0.201807,0.000152535,87.75533,5.974341e-06,0.00015242
-0.27,0.029,0.201807,0.000153603,92.04293,-5.48E-06,0.000153505
-0.27,0.028,0.201807,0.000137233,88.46844,3.668004e-06,0.000137183
-0.27,0.027,0.201807,0.000144924,84.59416,1.365342e-05,0.000144279
-0.27,0.026,0.201807,0.000137214,81.25447,2.086275e-05,0.000135619
-0.27,0.025,0.201807,0.000149808,87.54272,6.420314e-06,0.000149673
-0.27,0.024,0.201845,0.000147129,87.36929,6.75545e-06,0.000146974
-0.27,0.023,0.201845,0.000148079,84.66858,1.375897e-05,0.000147438
-0.27,0.022,0.201845,0.000140806,90.7732,-1.90E-06,0.000140793
-0.27,0.021,0.201845,0.000146166,81.07417,2.26783e-05,0.000144395
-0.27,0.02,0.201845,0.000145592,86.15366,9.769024e-06,0.000145266
-0.27,0.019,0.201845,0.00015239,92.05724,-5.47E-06,0.000152288
-0.27,0.018,0.201845,0.000153819,92.12265,-5.70E-06,0.000153713
-0.27,0.017,0.201845,0.000139396,84.16976,1.416007e-05,0.000138674
-0.27,0.016,0.201845,0.000139528,83.64019,1.545575e-05,0.000138669
-0.27,0.015,0.201845,0.000158378,82.82812,1.97729e-05,0.000157138
-0.27,0.014,0.201845,0.000152129,88.35593,4.364652e-06,0.000152069
-0.27,0.013,0.201845,0.000151736,90.66266,-1.75E-06,0.000151726
-0.27,0.012,0.201845,0.000124858,81.35752,1.876224e-05,0.00012344
-0.27,0.011,0.201845,0.00013502,91.42904,-3.37E-06,0.00013498
-0.27,0.01,0.201845,0.000143426,90.88547,-2.22E-06,0.000143408
-0.27,0.009,0.202778,0.000151642,87.70916,6.058802e-06,0.00015152
-0.27,0.008,0.202778,0.000146037,88.41686,4.034796e-06,0.000145981
-0.27,0.007,0.202778,0.000147577,90.24903,-6.41E-07,0.000147575
-0.27,0.006,0.202778,0.0001283,86.40922,8.035283e-06,0.000128048
-0.27,0.005,0.202778,0.000156282,86.13885,1.052373e-05,0.000155927
-0.27,0.004,0.202778,0.000142898,88.01149,4.958398e-06,0.000142809
-0.27,0.003,0.202778,0.000146913,79.85836,2.586602e-05,0.000144617
-0.27,0.002,0.202778,0.000153447,91.74334,-4.67E-06,0.000153375
-0.27,0.001,0.202778,0.000152082,92.51508,-6.67E-06,0.000151932
-0.27,0,0.202778,0.000153679,89.64387,9.578838e-07,0.000153674
-0.28,0.5,0.202764,0.0053078,83.143,0.000633707,0.005269835
-0.28,0.499,0.202764,0.005344981,82.88894,0.000661671,0.005303868
-0.28,0.498,0.202764,0.005394295,82.72269,0.000683305,0.005350842
-0.28,0.497,0.202764,0.005395129,82.93402,0.000663666,0.005354154
-0.28,0.496,0.202764,0.005406994,82.92176,0.000666274,0.005365783
-0.28,0.495,0.202764,0.005400346,82.87921,0.000669435,0.005358693
-0.28,0.494,0.202764,0.005385929,82.9631,0.000659822,0.005345356
-0.28,0.493,0.202764,0.005335009,82.97021,0.000652926,0.005294901
-0.28,0.492,0.201681,0.005379132,82.98943,0.000656536,0.005338917
-0.28,0.491,0.201681,0.005348973,83.3086,0.000623271,0.005312537
-0.28,0.49,0.201681,0.005371961,83.13874,0.000641764,0.005333492
-0.28,0.489,0.201681,0.005353552,83.05748,0.000647102,0.005314297
-0.28,0.488,0.201681,0.005362437,83.02323,0.000651359,0.00532273
-0.28,0.487,0.201681,0.005395664,83.02391,0.00065533,0.005355719
-0.28,0.486,0.201681,0.005396153,82.99395,0.000658191,0.005355861
-0.28,0.485,0.201681,0.005332211,83.18008,0.000633198,0.005294479
-0.28,0.484,0.201681,0.005365507,83.18948,0.000636275,0.005327649
-0.28,0.483,0.201681,0.005332195,83.21307,0.000630145,0.00529483
-0.28,0.482,0.201681,0.005351192,82.98025,0.000653976,0.00531108
-0.28,0.481,0.201681,0.005358616,83.20208,0.000634288,0.005320939
-0.28,0.48,0.201681,0.005374848,83.11332,0.000644477,0.00533607
-0.28,0.479,0.201681,0.005351954,83.05893,0.000646775,0.005312729
-0.28,0.478,0.201681,0.005344473,83.21304,0.000631599,0.005307021
-0.28,0.477,0.202161,0.005337357,83.14717,0.00063685,0.005299226
-0.28,0.476,0.202161,0.005332556,83.27443,0.000624516,0.005295862
-0.28,0.475,0.202161,0.005361044,83.11928,0.000642268,0.00532243
-0.28,0.474,0.202161,0.005332403,83.32582,0.000619748,0.005296265
-0.28,0.473,0.202161,0.005368614,83.21659,0.000634122,0.005331032
-0.28,0.472,0.202161,0.005317312,83.04683,0.000643703,0.005278205
-0.28,0.471,0.202161,0.005363917,83.25475,0.000630018,0.005326786
-0.28,0.47,0.202161,0.005343719,83.14844,0.000637492,0.005305557
-0.28,0.469,0.202161,0.005349918,82.94246,0.000657323,0.00530938
-0.28,0.468,0.202161,0.005381189,82.99314,0.000656441,0.005340999
-0.28,0.467,0.202161,0.005379804,82.91583,0.000663476,0.005338735
-0.28,0.466,0.202161,0.005411752,82.79915,0.000678352,0.005369069
-0.28,0.465,0.202161,0.005392691,82.95273,0.000661619,0.005351945
-0.28,0.464,0.202161,0.005390745,83.06355,0.000651031,0.005351288
-0.28,0.463,0.202161,0.005363414,83.26545,0.000628965,0.005326406
-0.28,0.462,0.202411,0.00542397,82.97872,0.000663015,0.005383295
-0.28,0.461,0.202411,0.005399711,83.05315,0.000653087,0.005360068
-0.28,0.46,0.202411,0.00542961,82.86388,0.000674504,0.005387551
-0.28,0.459,0.202411,0.005394663,83.0439,0.000653341,0.005354951
-0.28,0.458,0.202411,0.005410063,83.02962,0.000656544,0.005370077
-0.28,0.457,0.202411,0.005397156,82.98727,0.000658938,0.005356782
-0.28,0.456,0.202411,0.005429093,83.02632,0.000659164,0.005388929
-0.28,0.455,0.202411,0.005376451,83.28332,0.000628828,0.00533955
-0.28,0.454,0.202246,0.005404666,83.02201,0.000656602,0.005364633
-0.28,0.453,0.202246,0.005365158,83.14385,0.000640476,0.005326792
-0.28,0.452,0.202246,0.005374081,83.00712,0.000654272,0.005334104
-0.28,0.451,0.202246,0.005340332,83.2776,0.000625134,0.005303617
-0.28,0.45,0.202246,0.005367929,83.13768,0.000641381,0.005329473
-0.28,0.449,0.202246,0.005408817,82.94436,0.000664384,0.005367863
-0.28,0.448,0.202246,0.005398039,83.18409,0.000640637,0.005359885
-0.28,0.447,0.202246,0.005387927,83.26707,0.000631689,0.005350771
-0.28,0.446,0.202246,0.005403877,82.98411,0.000660054,0.005363414
-0.28,0.445,0.202246,0.005384959,82.9704,0.000659022,0.00534448
-0.28,0.444,0.202246,0.005392214,83.0187,0.000655399,0.005352235
-0.28,0.443,0.202246,0.005404413,82.98916,0.000659647,0.005364007
-0.28,0.442,0.202246,0.005411383,83.20649,0.00064012,0.005373386
-0.28,0.441,0.202246,0.005385303,83.09245,0.000647678,0.005346214
-0.28,0.44,0.202246,0.005419872,83.03474,0.000657254,0.005379872
-0.28,0.439,0.202246,0.005384741,83.06086,0.000650557,0.005345298
-0.28,0.438,0.202015,0.00538852,83.26843,0.000631631,0.005351373
-0.28,0.437,0.202015,0.005384706,83.12282,0.000644772,0.005345963
-0.28,0.436,0.202015,0.005409613,83.17862,0.000642524,0.00537132
-0.28,0.435,0.202015,0.005369484,83.22344,0.000633586,0.005331969
-0.28,0.434,0.202015,0.005414005,83.22594,0.000638605,0.005376209
-0.28,0.433,0.202015,0.005384863,83.2039,0.000637225,0.005347026
-0.28,0.432,0.202015,0.005399375,83.01717,0.000656412,0.005359326
-0.28,0.431,0.202015,0.005401568,83.03891,0.000654644,0.005361751
-0.28,0.43,0.202015,0.005411831,82.97846,0.000661553,0.005371243
-0.28,0.429,0.202015,0.005330748,83.39005,0.00061362,0.005295313
-0.28,0.428,0.202015,0.005364442,83.17807,0.000637209,0.005326462
-0.28,0.427,0.202015,0.00537385,83.29584,0.000627358,0.005337104
-0.28,0.426,0.202015,0.005356615,83.32316,0.000622809,0.005320284
-0.28,0.425,0.202015,0.005375062,83.22179,0.000634399,0.005337492
-0.28,0.424,0.202015,0.005392943,83.26065,0.000632876,0.005355679
-0.28,0.423,0.201712,0.005393532,83.10886,0.000647134,0.005354571
-0.28,0.422,0.201712,0.005421275,83.15241,0.000646374,0.005382603
-0.28,0.421,0.201712,0.005393456,83.28984,0.000630208,0.00535651
-0.28,0.42,0.201712,0.005414282,83.08389,0.000651966,0.005374885
-0.28,0.419,0.201712,0.005403771,83.08576,0.000650525,0.005364474
-0.28,0.418,0.201712,0.00541092,83.14611,0.000645727,0.005372251
-0.28,0.417,0.201712,0.005413911,83.14364,0.000646321,0.005375196
-0.28,0.416,0.201712,0.005417219,82.97471,0.000662566,0.005376547
-0.28,0.415,0.201712,0.005433336,82.88184,0.00067328,0.005391459
-0.28,0.414,0.201712,0.005441243,82.92763,0.000669939,0.00539984
-0.28,0.413,0.201712,0.005367246,83.26418,0.000629533,0.005330198
-0.28,0.412,0.201712,0.005402622,83.11848,0.000647327,0.005363701
-0.28,0.411,0.201712,0.005395773,83.17783,0.000640954,0.005357569
-0.28,0.41,0.201712,0.005398273,83.06556,0.000651752,0.005358782
-0.28,0.409,0.201712,0.005438521,83.26129,0.000638164,0.005400949
-0.28,0.408,0.201712,0.005433034,83.01458,0.000660748,0.005392705
-0.28,0.407,0.20161,0.005409376,83.0639,0.000653248,0.005369792
-0.28,0.406,0.20161,0.005394573,83.19995,0.000638742,0.005356621
-0.28,0.405,0.20161,0.005375358,83.24629,0.000632151,0.005338057
-0.28,0.404,0.20161,0.005389054,83.28998,0.000629681,0.00535214
-0.28,0.403,0.20161,0.005350335,83.35352,0.000619262,0.005314373
-0.28,0.402,0.20161,0.00536505,83.33992,0.000622231,0.005328845
-0.28,0.401,0.20161,0.005432472,83.14495,0.000648408,0.005393639
-0.28,0.4,0.20161,0.005442633,83.07988,0.000655758,0.005402983
-0.28,0.399,0.20161,0.00537497,83.17606,0.000638647,0.005336893
-0.28,0.398,0.20161,0.005401605,83.27501,0.000632549,0.005364443
-0.28,0.397,0.20161,0.005394882,83.32861,0.000626749,0.005358352
-0.28,0.396,0.20161,0.005378971,83.39912,0.000618326,0.005343313
-0.28,0.395,0.20161,0.00540807,83.15853,0.000644221,0.005369559
-0.28,0.394,0.20161,0.005418643,83.20653,0.000640975,0.005380595
-0.28,0.393,0.20161,0.005375808,83.21233,0.000635367,0.005338128
-0.28,0.392,0.202348,0.005392409,83.30835,0.000628356,0.005355674
-0.28,0.391,0.202348,0.005386262,83.36149,0.000622677,0.005350148
-0.28,0.39,0.202348,0.005319892,83.40725,0.000610784,0.005284712
-0.28,0.389,0.202348,0.005336947,83.52588,0.000601764,0.005302913
-0.28,0.388,0.202348,0.005351807,83.45303,0.000610198,0.005316906
-0.28,0.387,0.202348,0.005327897,83.47993,0.000604989,0.005293437
-0.28,0.386,0.202348,0.005373969,83.37521,0.000619977,0.005338086
-0.28,0.385,0.202348,0.005336489,83.53958,0.000600445,0.005302601
-0.28,0.384,0.202348,0.00535648,83.4582,0.000610253,0.005321604
-0.28,0.383,0.202348,0.005362301,83.5033,0.000606723,0.005327866
-0.28,0.382,0.202348,0.005359197,83.25265,0.000629659,0.005322084
-0.28,0.381,0.202348,0.005412266,83.18003,0.000642706,0.005373969
-0.28,0.38,0.202348,0.005380718,83.30576,0.000627234,0.005344034
-0.28,0.379,0.202348,0.005389571,83.45369,0.000614444,0.005354434
-0.28,0.378,0.202348,0.005357318,83.45064,0.00061105,0.005322353
-0.28,0.377,0.202348,0.0053309,83.42998,0.000609947,0.005295891
-0.28,0.376,0.202642,0.005377939,83.39951,0.000618167,0.00534229
-0.28,0.375,0.202642,0.005341501,83.57712,0.000597531,0.005307977
-0.28,0.374,0.202642,0.005380798,83.37234,0.000621036,0.005344836
-0.28,0.373,0.202642,0.005327314,83.40102,0.000612211,0.005292019
-0.28,0.372,0.202642,0.005340759,83.30436,0.000622706,0.005304332
-0.28,0.371,0.202642,0.005354664,83.33243,0.000621722,0.005318448
-0.28,0.37,0.202642,0.00535785,83.41509,0.000614415,0.005322511
-0.28,0.369,0.202642,0.005391181,83.49188,0.000611058,0.005356439
-0.28,0.368,0.202642,0.005340955,83.46141,0.000608187,0.005306214
-0.28,0.367,0.202642,0.005366877,83.3599,0.000620584,0.005330877
-0.28,0.366,0.202642,0.005355569,83.45966,0.000610013,0.005320712
-0.28,0.365,0.202642,0.005359594,83.29764,0.000625527,0.005322968
-0.28,0.364,0.202642,0.005334745,83.45719,0.00060787,0.005299999
-0.28,0.363,0.202642,0.005335558,83.38616,0.000614534,0.005300052
-0.28,0.362,0.202642,0.005342613,83.49022,0.000605707,0.005308164
-0.28,0.361,0.202005,0.005341092,83.32057,0.000621244,0.005304839
-0.28,0.36,0.202005,0.00538338,83.14061,0.000642954,0.005344847
-0.28,0.359,0.202005,0.005340061,83.42657,0.000611311,0.005304958
-0.28,0.358,0.202005,0.005367493,83.17834,0.000637547,0.005329496
-0.28,0.357,0.202005,0.005329147,83.20805,0.000630248,0.005291748
-0.28,0.356,0.202005,0.005349566,83.44828,0.000610385,0.005314626
-0.28,0.355,0.202005,0.005305637,83.70123,0.000582097,0.005273606
-0.28,0.354,0.202005,0.005358896,83.20727,0.000633839,0.005321279
-0.28,0.353,0.201988,0.00536695,83.33115,0.000623268,0.005330639
-0.28,0.352,0.201988,0.005391313,83.3153,0.000627577,0.005354658
-0.28,0.351,0.201988,0.005434633,83.12188,0.000650839,0.005395521
-0.28,0.35,0.201988,0.005408039,83.34427,0.000626809,0.005371591
-0.28,0.349,0.201988,0.005414708,83.10708,0.000649841,0.005375571
-0.28,0.348,0.201988,0.005430908,83.02914,0.00065912,0.00539076
-0.28,0.347,0.201988,0.005381802,83.17574,0.000639489,0.005343672
-0.28,0.346,0.201988,0.005361445,83.39232,0.00061694,0.005325831
-0.28,0.345,0.201988,0.005337468,83.53267,0.000601194,0.005303504
-0.28,0.344,0.201988,0.005389877,83.16872,0.000641104,0.005351615
-0.28,0.343,0.201988,0.005378344,83.31675,0.000625933,0.005341796
-0.28,0.342,0.201988,0.005366553,83.34826,0.000621629,0.005330428
-0.28,0.341,0.201988,0.005383265,83.25595,0.00063218,0.005346016
-0.28,0.34,0.201988,0.005380444,83.27288,0.000630269,0.005343401
-0.28,0.339,0.201988,0.005435111,83.05324,0.000657362,0.005395212
-0.28,0.338,0.201884,0.005436256,82.89376,0.000672517,0.005394499
-0.28,0.337,0.201884,0.005408995,83.20469,0.000640006,0.005370998
-0.28,0.336,0.201884,0.005417533,82.90287,0.000669345,0.005376025
-0.28,0.335,0.201884,0.005399024,83.15657,0.000643329,0.005360558
-0.28,0.334,0.201884,0.005381866,83.07007,0.000649348,0.005342546
-0.28,0.333,0.201884,0.005434746,82.82613,0.000678695,0.005392201
-0.28,0.332,0.201884,0.005432194,82.71627,0.000688709,0.005388359
-0.28,0.331,0.201884,0.005385773,83.07872,0.000649013,0.005346525
-0.28,0.33,0.201884,0.005397302,83.08618,0.000649707,0.005358054
-0.28,0.329,0.201884,0.005372241,83.12527,0.000643052,0.005333613
-0.28,0.328,0.201884,0.005356988,83.28626,0.000626279,0.005320253
-0.28,0.327,0.201884,0.005409762,83.02642,0.000656808,0.005369742
-0.28,0.326,0.201884,0.005419284,82.87509,0.000672169,0.005377436
-0.28,0.325,0.201884,0.005383382,83.06632,0.000649884,0.00534401
-0.28,0.324,0.201884,0.005409736,82.91222,0.000667506,0.005368396
-0.28,0.323,0.201884,0.005415688,82.9913,0.000660822,0.00537522
-0.28,0.322,0.202023,0.005424289,82.79888,0.000679948,0.005381503
-0.28,0.321,0.202023,0.005391019,83.04825,0.000652493,0.005351386
-0.28,0.32,0.202023,0.005420214,82.8556,0.000674114,0.00537813
-0.28,0.319,0.202023,0.005418198,82.8873,0.000670889,0.0053765
-0.28,0.318,0.202023,0.005399153,82.82914,0.000673968,0.005356922
-0.28,0.317,0.202023,0.005387968,82.74943,0.000680009,0.005344884
-0.28,0.316,0.202023,0.005422977,82.72637,0.000686593,0.005379336
-0.28,0.315,0.202023,0.005403288,82.75275,0.000681632,0.00536012
-0.28,0.314,0.202023,0.005380462,82.76141,0.000677945,0.005337577
-0.28,0.313,0.202023,0.005371417,82.66928,0.000685374,0.005327512
-0.28,0.312,0.202023,0.005385667,82.64579,0.000689382,0.005341366
-0.28,0.311,0.202023,0.005391519,82.69941,0.000685126,0.00534781
-0.28,0.31,0.202023,0.00533519,82.76688,0.000671736,0.005292732
-0.28,0.309,0.202023,0.005358548,82.74442,0.00067676,0.00531564
-0.28,0.308,0.202023,0.005329893,82.77277,0.000670522,0.005287549
-0.28,0.307,0.202121,0.005332593,82.80775,0.000667635,0.005290634
-0.28,0.306,0.202121,0.005339795,82.59516,0.000688189,0.00529526
-0.28,0.305,0.202121,0.005350407,82.58929,0.0006901,0.005305715
-0.28,0.304,0.202121,0.005371613,82.46917,0.000704001,0.00532528
-0.28,0.303,0.202121,0.005317777,82.57585,0.000687128,0.005273196
-0.28,0.302,0.202121,0.005334347,82.35566,0.00070959,0.005286942
-0.28,0.301,0.202121,0.005331208,82.40781,0.000704365,0.00528447
-0.28,0.3,0.202121,0.005358253,82.35762,0.000712588,0.005310658
-0.28,0.299,0.202121,0.005372589,81.9157,0.000755546,0.005319202
-0.28,0.298,0.202121,0.005339176,82.3419,0.000711503,0.005291558
-0.28,0.297,0.202121,0.005344611,82.26897,0.000718971,0.00529603
-0.28,0.296,0.202121,0.005377136,81.94712,0.000753266,0.005324111
-0.28,0.295,0.202121,0.005343774,82.02056,0.000741811,0.005292035
-0.28,0.294,0.202121,0.005345505,82.07179,0.000737317,0.00529441
-0.28,0.293,0.202121,0.005322591,82.15127,0.000726843,0.005272729
-0.28,0.292,0.202039,0.005318288,81.9984,0.000740309,0.005266512
-0.28,0.291,0.202039,0.0053421,81.81107,0.000760916,0.005287628
-0.28,0.29,0.202039,0.005305111,81.7888,0.000757689,0.005250727
-0.28,0.289,0.202039,0.005324605,81.38475,0.000797617,0.005264525
-0.28,0.288,0.202039,0.005299089,81.50898,0.000782433,0.005241002
-0.28,0.287,0.202039,0.005318067,81.37739,0.000797314,0.00525796
-0.28,0.286,0.202039,0.005299389,81.21555,0.00080931,0.005237226
-0.28,0.285,0.202039,0.005293459,80.98255,0.000829671,0.005228035
-0.28,0.284,0.202039,0.005317427,80.68631,0.00086057,0.005247328
-0.28,0.283,0.202039,0.005269068,80.53336,0.000866621,0.005197311
-0.28,0.282,0.202039,0.005304352,80.18416,0.000904295,0.0052267
-0.28,0.281,0.202039,0.00522585,80.23981,0.000885911,0.00515021
-0.28,0.28,0.202039,0.005224981,79.6116,0.000942171,0.005139335
-0.28,0.279,0.202039,0.005179449,79.41699,0.000951256,0.005091343
-0.28,0.278,0.202039,0.005140221,78.84215,0.000994697,0.005043059
-0.28,0.277,0.201739,0.005081782,78.42844,0.001019362,0.004978492
-0.28,0.276,0.201739,0.005014948,77.8075,0.00105914,0.004901831
-0.28,0.275,0.201739,0.004962081,77.08827,0.001108774,0.004836614
-0.28,0.274,0.201739,0.00488662,76.80064,0.00111581,0.004757522
-0.28,0.273,0.201739,0.004816715,75.98254,0.001166692,0.00467328
-0.28,0.272,0.201739,0.00471619,75.5436,0.001177364,0.004566868
-0.28,0.271,0.201739,0.004620741,74.49637,0.00123512,0.004452608
-0.28,0.27,0.201739,0.00452699,74.02038,0.001246259,0.004352065
-0.28,0.269,0.201739,0.00443173,73.30405,0.001273204,0.004244901
-0.28,0.268,0.201739,0.004297648,72.161,0.001316555,0.004091022
-0.28,0.267,0.201739,0.004223158,71.74909,0.001322603,0.004010708
-0.28,0.266,0.201739,0.004055553,70.5121,0.001352963,0.003823218
-0.28,0.265,0.201739,0.003949732,70.13813,0.001341936,0.003714779
-0.28,0.264,0.201739,0.00378038,68.35776,0.001394246,0.003513878
-0.28,0.263,0.201739,0.003685961,67.89608,0.001386983,0.003415051
-0.28,0.262,0.201739,0.003532736,66.5265,0.001407176,0.003240382
-0.28,0.261,0.201742,0.003383619,65.25872,0.001416116,0.003073026
-0.28,0.26,0.201742,0.003228457,63.87096,0.001421793,0.002898521
-0.28,0.259,0.201742,0.003009261,62.25099,0.001401109,0.002663183
-0.28,0.258,0.201742,0.002880948,61.227,0.001386717,0.002525248
-0.28,0.257,0.201742,0.002725795,59.91211,0.001366517,0.002358514
-0.28,0.256,0.201742,0.002550513,58.02426,0.001350649,0.002163529
-0.28,0.255,0.201742,0.002382568,56.53347,0.001313866,0.001987555
-0.28,0.254,0.201742,0.002248496,54.94195,0.001291552,0.001840552
-0.28,0.253,0.201624,0.00205063,51.95483,0.001263765,0.00161492
-0.28,0.252,0.201624,0.001935429,50.62717,0.001227766,0.001496155
-0.28,0.251,0.201624,0.001747837,47.98284,0.001169919,0.001298545
-0.28,0.25,0.201624,0.001596782,45.59957,0.001117216,0.001140847
-0.28,0.249,0.201624,0.001383899,42.94121,0.00101309,0.000942781
-0.28,0.248,0.201624,0.001208337,39.32786,0.000934684,0.00076579
-0.28,0.247,0.201624,0.00098805,35.30194,0.000806365,0.000570979
-0.28,0.246,0.201624,0.000824958,32.54555,0.000695409,0.000443802
-0.28,0.245,0.201624,0.000639966,30.41575,0.00055189,0.00032399
-0.28,0.244,0.201624,0.000450813,28.85312,0.000394849,0.000217547
-0.28,0.243,0.201624,0.000307026,33.80917,0.000255109,0.000170839
-0.28,0.242,0.201624,0.000259167,40.57834,0.00019684,0.000168583
-0.28,0.241,0.201624,0.000169407,59.9107,8.493147e-05,0.000146578
-0.28,0.24,0.201624,0.000155293,66.72803,6.135597e-05,0.000142659
-0.28,0.239,0.201624,0.000119592,79.22721,2.235372e-05,0.000117484
-0.28,0.238,0.201756,0.000147116,85.97203,1.033636e-05,0.000146752
-0.28,0.237,0.201756,0.00014497,87.3322,6.747543e-06,0.000144812
-0.28,0.236,0.201756,0.000150308,86.2271,9.890422e-06,0.000149982
-0.28,0.235,0.201756,0.000137595,87.99859,4.805345e-06,0.000137511
-0.28,0.234,0.201756,0.000139075,86.32184,8.921949e-06,0.000138788
-0.28,0.233,0.201756,0.00013434,86.37015,8.505005e-06,0.00013407
-0.28,0.232,0.201756,0.000143551,88.10695,4.742005e-06,0.000143472
-0.28,0.231,0.201756,0.000139621,93.39151,-8.26E-06,0.000139376
-0.28,0.23,0.201756,0.00013632,92.16106,-5.14E-06,0.000136223
-0.28,0.229,0.201756,0.000150365,88.4845,3.976738e-06,0.000150312
-0.28,0.228,0.201756,0.000139824,85.03701,1.209913e-05,0.000139297
-0.28,0.227,0.201756,0.000134052,88.37675,3.797309e-06,0.000133998
-0.28,0.226,0.201756,0.000144724,89.36897,1.593846e-06,0.000144715
-0.28,0.225,0.201756,0.000150614,88.58045,3.731315e-06,0.000150568
