deplition,CH_voltage,lockinIC_R,lockinIC_T,lockinIC_X,lockinIC_Y
-0.29857,0.1867,1.703795e-06,110.4371,-5.949251e-07,1.596501e-06
-0.29857,0.1866,1.20606e-06,65.06598,5.084462e-07,1.093642e-06
-0.29857,0.1865,1.70456e-06,78.61567,3.364328e-07,1.670982e-06
-0.29857,0.1864,1.650128e-06,77.80883,3.484245e-07,1.612756e-06
-0.29857,0.1863,1.951318e-06,64.79234,8.310265e-07,1.765446e-06
-0.29857,0.1862,1.132562e-06,67.90543,4.259683e-07,1.049274e-06
-0.29857,0.1861,1.340819e-06,68.03831,5.01383e-07,1.24341e-06
-0.29857,0.186,1.175774e-06,85.6903,8.833408e-08,1.172393e-06
-0.29857,0.1859,1.421436e-06,130.1176,-9.159073e-07,1.086981e-06
-0.29857,0.1858,1.065803e-06,85.53414,8.300878e-08,1.062467e-06
-0.29857,0.1857,2.493431e-06,67.83505,9.406842e-07,2.309074e-06
-0.29857,0.1856,1.598713e-06,131.0496,-1.049816e-06,1.205569e-06
-0.29857,0.1855,1.529496e-06,88.86721,3.02419e-08,1.529077e-06
-0.29857,0.1854,7.731299e-07,75.21243,1.973267e-07,7.474813e-07
-0.29857,0.1853,1.04786e-06,96.74142,-1.229848e-07,1.040479e-06
-0.29857,0.1852,1.311242e-06,91.68356,-3.851205e-08,1.31056e-06
-0.29857,0.1851,1.724185e-06,81.89749,2.430304e-07,1.706957e-06
-0.29857,0.185,6.851367e-07,55.01124,3.927927e-07,5.612131e-07
-0.29857,0.1849,6.599407e-07,40.64481,5.007181e-07,4.298351e-07
-0.29857,0.1848,1.599211e-06,72.90376,4.700738e-07,1.528412e-06
-0.29857,0.1847,1.377755e-06,112.2965,-5.227122e-07,1.274719e-06
-0.29857,0.1846,1.216337e-06,108.3656,-3.832038e-07,1.154271e-06
-0.29857,0.1845,1.354129e-06,97.23536,-1.705493e-07,1.343205e-06
-0.29857,0.1844,1.283654e-06,74.55073,3.418978e-07,1.237146e-06
-0.29857,0.1843,1.591522e-06,59.12765,8.166376e-07,1.365993e-06
-0.29857,0.1842,1.493515e-06,83.45266,1.702811e-07,1.483641e-06
-0.29857,0.1841,1.630693e-06,82.19986,2.213101e-07,1.61555e-06
-0.29857,0.184,1.734271e-06,73.07599,5.048476e-07,1.659125e-06
-0.29857,0.1839,1.30837e-06,73.14931,3.792028e-07,1.252071e-06
-0.29857,0.1838,1.357616e-06,97.74418,-1.829434e-07,1.345206e-06
-0.29857,0.1837,1.515638e-06,87.87843,5.609169e-08,1.514554e-06
-0.29857,0.1836,1.044228e-06,90.19657,-3.59863e-09,1.044077e-06
-0.29857,0.1835,1.091491e-06,108.9868,-3.550909e-07,1.031951e-06
-0.29857,0.1834,1.668255e-06,88.47204,4.450231e-08,1.667652e-06
-0.29857,0.1833,2.017334e-06,81.60024,2.9473e-07,1.995692e-06
-0.29857,0.1832,1.049241e-06,116.2129,-4.634186e-07,9.41215e-07
-0.29857,0.1831,1.564644e-06,119.5165,-7.708054e-07,1.361461e-06
-0.29857,0.183,1.378934e-06,90.31547,-7.599592e-09,1.378783e-06
-0.29857,0.1829,1.897679e-06,103.0872,-4.297066e-07,1.848326e-06
-0.29857,0.1828,1.006001e-06,65.78636,4.125125e-07,9.173657e-07
-0.29857,0.1827,1.653581e-06,93.09448,-8.927285e-08,1.651128e-06
-0.29857,0.1826,1.098442e-06,64.63245,4.706047e-07,9.925123e-07
-0.29857,0.1825,1.697659e-06,56.05498,9.478759e-07,1.408226e-06
-0.29857,0.1824,2.340171e-06,87.69572,9.40673e-08,2.33812e-06
-0.29857,0.1823,8.597709e-07,64.94009,3.641489e-07,7.787961e-07
-0.29857,0.1822,9.085033e-07,81.88175,1.283101e-07,8.993782e-07
-0.29857,0.1821,1.448079e-06,70.00701,4.951246e-07,1.360796e-06
-0.29857,0.182,1.908598e-06,91.01913,-3.398023e-08,1.908151e-06
-0.29857,0.1819,1.560453e-06,66.24447,6.286315e-07,1.428214e-06
-0.29857,0.1818,2.206558e-06,76.96518,4.976559e-07,2.149583e-06
-0.29857,0.1817,2.212615e-06,100.8296,-4.157144e-07,2.17317e-06
-0.29857,0.1816,2.027336e-06,89.75184,8.789822e-09,2.027269e-06
-0.29857,0.1815,1.53286e-06,85.26399,1.265779e-07,1.527613e-06
-0.29857,0.1814,1.371687e-06,116.3003,-6.077159e-07,1.229552e-06
-0.29857,0.1813,1.337483e-06,84.01294,1.395028e-07,1.330146e-06
-0.29857,0.1812,1.015104e-06,127.5825,-6.190426e-07,8.043777e-07
-0.29857,0.1811,1.913292e-06,143.0775,-1.529484e-06,1.149337e-06
-0.29857,0.181,8.241087e-07,124.7457,-4.696771e-07,6.771292e-07
-0.29857,0.1809,1.040976e-06,103.1021,-2.359729e-07,1.013835e-06
-0.29857,0.1808,1.008991e-06,97.83423,-1.375079e-07,9.995754e-07
-0.29857,0.1807,1.868253e-06,129.372,-1.185055e-06,1.444201e-06
-0.29857,0.1806,1.248992e-06,114.7617,-5.231089e-07,1.134149e-06
-0.29857,0.1805,6.325542e-07,-174.2079,-6.293021e-07,-6.382539e-08
-0.29857,0.1804,4.803836e-07,-152.217,-4.249121e-07,-2.238471e-07
-0.29857,0.1803,5.22634e-07,120.9711,-2.682209e-07,4.468895e-07
-0.29857,0.1802,3.182832e-07,-158.4569,-2.960655e-07,-1.168549e-07
-0.29857,0.1801,6.436798e-07,-175.201,-6.412938e-07,-5.383417e-08
-0.29857,0.18,1.557597e-06,-136.6574,-1.132691e-06,-1.068999e-06
-0.29857,0.1799,1.249512e-06,-131.4245,-8.266344e-07,-9.368229e-07
-0.29857,0.1798,1.053454e-06,-136.9056,-7.692072e-07,-7.196422e-07
-0.29857,0.1797,7.630214e-07,-178.2971,-7.626805e-07,-2.265349e-08
-0.29857,0.1796,1.062825e-06,-113.6593,-4.265103e-07,-9.734686e-07
-0.29857,0.1795,6.829518e-07,-124.2648,-3.845393e-07,-5.64415e-07
-0.29857,0.1794,8.703041e-07,-133.8154,-6.025191e-07,-6.279721e-07
-0.29857,0.1793,1.58352e-06,-170.3115,-1.560928e-06,-2.664886e-07
-0.29857,0.1792,1.311058e-06,-169.1498,-1.287516e-06,-2.467688e-07
-0.29857,0.1791,1.12375e-06,-140.5702,-8.679404e-07,-7.136464e-07
-0.29857,0.179,1.055147e-06,165.1652,-1.019837e-06,2.70076e-07
-0.29857,0.1789,1.545231e-06,-130.9691,-1.013036e-06,-1.166665e-06
-0.29857,0.1788,1.723559e-06,-135.4973,-1.229289e-06,-1.208106e-06
-0.29857,0.1787,1.850573e-06,-125.049,-1.062735e-06,-1.514961e-06
-0.29857,0.1786,1.444766e-06,-156.122,-1.321094e-06,-5.847997e-07
-0.29857,0.1785,1.519091e-06,-152.9197,-1.352537e-06,-6.915293e-07
-0.29857,0.1784,1.414479e-06,-138.425,-1.058075e-06,-9.385552e-07
-0.29857,0.1783,1.339914e-06,157.4997,-1.237817e-06,5.127098e-07
-0.29857,0.1782,1.723352e-06,-141.8414,-1.355068e-06,-1.064736e-06
-0.29857,0.1781,9.06581e-07,-128.5965,-5.654823e-07,-7.084496e-07
-0.29857,0.178,9.300392e-07,-155.4663,-8.459519e-07,-3.861375e-07
-0.29857,0.1779,1.074012e-06,-137.6487,-7.937215e-07,-7.235035e-07
-0.29857,0.1778,1.741077e-06,-128.3779,-1.080857e-06,-1.364797e-06
-0.29857,0.1777,2.030152e-06,-148.4588,-1.730147e-06,-1.061936e-06
-0.29857,0.1776,1.535385e-06,-146.4641,-1.279788e-06,-8.482206e-07
-0.29857,0.1775,1.636784e-06,-153.474,-1.464463e-06,-7.30969e-07
-0.29857,0.1774,3.420604e-06,-164.2972,-3.292936e-06,-9.257644e-07
-0.29857,0.1773,1.260766e-06,-123.5682,-6.971228e-07,-1.050481e-06
-0.29857,0.1772,1.275563e-06,-142.7129,-1.014769e-06,-7.726717e-07
-0.29857,0.1771,1.345988e-06,-152.5903,-1.194778e-06,-6.195791e-07
-0.29857,0.177,1.53358e-06,-159.6144,-1.437412e-06,-5.341675e-07
-0.29857,0.1769,2.21323e-06,-133.1245,-1.512827e-06,-1.615293e-06
-0.29857,0.1768,1.761445e-06,-156.1692,-1.611163e-06,-7.116459e-07
-0.29857,0.1767,1.49299e-06,-144.0041,-1.207837e-06,-8.774008e-07
-0.29857,0.1766,1.044357e-06,-121.2369,-5.414988e-07,-8.92857e-07
-0.29857,0.1765,1.213883e-06,-152.5518,-1.07713e-06,-5.594864e-07
-0.29857,0.1764,1.069391e-06,-138.7571,-8.04115e-07,-7.049851e-07
-0.29857,0.1763,1.508127e-06,168.1095,-1.475656e-06,3.107171e-07
-0.29857,0.1762,8.877161e-07,-171.8537,-8.787307e-07,-1.257844e-07
-0.29857,0.1761,1.018613e-06,134.4029,-7.127132e-07,7.277615e-07
-0.29857,0.176,1.217314e-06,158.165,-1.129891e-06,4.527512e-07
-0.29857,0.1759,8.791554e-07,-118.9849,-4.259739e-07,-7.68939e-07
-0.29857,0.1758,1.105276e-06,121.1118,-5.710758e-07,9.462777e-07
-0.29857,0.1757,1.530976e-06,102.4097,-3.289785e-07,1.495102e-06
-0.29857,0.1756,9.112525e-07,173.3529,-9.051114e-07,1.055225e-07
-0.29857,0.1755,7.120985e-07,107.0769,-2.090614e-07,6.805937e-07
-0.29857,0.1754,7.031019e-07,177.8705,-7.025878e-07,2.611242e-08
-0.29857,0.1753,9.546931e-07,115.6289,-4.129204e-07,8.606035e-07
-0.29857,0.1752,8.651241e-07,88.23601,2.664327e-08,8.646044e-07
-0.29857,0.1751,1.268506e-06,102.6763,-2.783462e-07,1.237543e-06
-0.29857,0.175,1.635812e-06,92.04987,-5.84945e-08,1.634739e-06
-0.29857,0.1749,1.672681e-06,74.68887,4.416927e-07,1.613287e-06
-0.29857,0.1748,6.732903e-07,99.40863,-1.100599e-07,6.642043e-07
-0.29857,0.1747,3.178417e-07,98.36653,-4.624016e-08,3.144498e-07
-0.29857,0.1746,9.515695e-07,82.90539,1.175142e-07,9.441487e-07
-0.29857,0.1745,1.037545e-06,123.3347,-5.701426e-07,8.668676e-07
-0.29857,0.1744,1.563146e-06,108.8382,-5.047246e-07,1.479377e-06
-0.29857,0.1743,3.425516e-07,138.8481,-2.578273e-07,2.253111e-07
-0.29857,0.1742,1.088591e-06,92.18975,-4.157423e-08,1.087781e-06
-0.29857,0.1741,1.104511e-07,31.74746,9.393319e-08,5.809217e-08
-0.29857,0.174,1.340204e-06,85.3995,1.07523e-07,1.335879e-06
-0.29857,0.1739,1.17954e-06,100.4794,-2.145208e-07,1.159731e-06
-0.29857,0.1738,1.125449e-06,81.42102,1.678839e-07,1.112831e-06
-0.29857,0.1737,5.179513e-07,159.5305,-4.851333e-07,1.810714e-07
-0.29857,0.1736,4.420895e-07,7.01419,4.387646e-07,5.396269e-08
-0.29857,0.1735,1.437647e-06,89.48956,1.279078e-08,1.437541e-06
-0.29857,0.1734,1.029867e-06,108.3324,-3.239158e-07,9.775925e-07
-0.29857,0.1733,1.995189e-06,130.1919,-1.287516e-06,1.524014e-06
-0.29857,0.1732,1.229865e-06,133.3495,-8.442196e-07,8.943155e-07
-0.29857,0.1731,1.232989e-06,105.3154,-3.256481e-07,1.189179e-06
-0.29857,0.173,1.325849e-06,107.9774,-4.091877e-07,1.261129e-06
-0.29857,0.1729,3.218371e-07,88.83923,6.526708e-09,3.216415e-07
-0.29857,0.1728,4.280358e-07,-179.5376,-4.279743e-07,-3.464519e-09
-0.29857,0.1727,1.117425e-06,106.2806,-3.13254e-07,1.072593e-06
-0.29857,0.1726,8.008349e-07,108.6126,-2.555586e-07,7.588081e-07
-0.29857,0.1725,1.549903e-06,61.05001,7.501468e-07,1.35613e-06
-0.29857,0.1724,2.660863e-06,132.8338,-1.809027e-06,1.951323e-06
-0.29857,0.1723,1.532536e-06,133.0751,-1.046614e-06,1.119358e-06
-0.29857,0.1722,1.081706e-06,84.01031,1.128539e-07,1.075655e-06
-0.29857,0.1721,2.149689e-06,99.07248,-3.389697e-07,2.122672e-06
-0.29857,0.172,1.441754e-06,102.3327,-3.079231e-07,1.40836e-06
-0.29857,0.1719,9.974688e-07,137.918,-7.402952e-07,6.684679e-07
-0.29857,0.1718,1.357762e-06,120.9396,-6.98056e-07,1.164531e-06
-0.29857,0.1717,1.40874e-06,85.15034,1.19118e-07,1.4037e-06
-0.29857,0.1716,1.681124e-06,96.58667,-1.928061e-07,1.669915e-06
-0.29857,0.1715,1.72385e-06,100.4296,-3.120526e-07,1.695228e-06
-0.29857,0.1714,1.116089e-06,119.5191,-5.498919e-07,9.711943e-07
-0.29857,0.1713,4.039127e-07,167.1863,-3.937315e-07,8.953548e-08
-0.29857,0.1712,9.53447e-07,103.4639,-2.219807e-07,9.272284e-07
-0.29857,0.1711,3.235358e-07,105.6555,-8.727796e-08,3.115162e-07
-0.29857,0.171,6.285086e-07,65.26182,2.630185e-07,5.70802e-07
-0.29857,0.1709,1.236476e-06,104.9528,-3.189817e-07,1.19451e-06
-0.29857,0.1708,2.18206e-06,102.5412,-4.738122e-07,2.129863e-06
-0.29857,0.1707,1.575607e-06,88.68799,3.610365e-08,1.575183e-06
-0.29857,0.1706,1.671519e-06,81.96918,2.335701e-07,1.655124e-06
-0.29857,0.1705,9.647514e-07,87.5943,4.050135e-08,9.638685e-07
-0.29857,0.1704,1.374838e-06,94.33592,-1.0393e-07,1.370787e-06
-0.29857,0.1703,1.187497e-06,107.7379,-3.617517e-07,1.130953e-06
-0.29857,0.1702,1.650078e-06,89.68977,8.923932e-09,1.649927e-06
-0.29857,0.1701,1.729069e-06,121.4729,-9.027142e-07,1.474717e-06
-0.29857,0.17,2.058517e-06,80.95068,3.237761e-07,2.032862e-06
-0.29857,0.1699,1.46861e-06,82.79785,1.841392e-07,1.456992e-06
-0.29857,0.1698,1.633046e-06,99.50655,-2.696849e-07,1.610621e-06
-0.29857,0.1697,1.774761e-06,63.19606,8.002482e-07,1.583972e-06
-0.29857,0.1696,1.900434e-06,78.56671,3.766715e-07,1.862581e-06
-0.29857,0.1695,1.992104e-06,89.40651,2.064742e-08,1.991959e-06
-0.29857,0.1694,2.064624e-06,74.18704,5.62543e-07,1.986365e-06
-0.29857,0.1693,2.018596e-06,75.15647,5.171075e-07,1.951189e-06
-0.29857,0.1692,2.077655e-06,66.65088,8.234325e-07,1.907486e-06
-0.29857,0.1691,2.015132e-06,106.7798,-5.817376e-07,1.929201e-06
-0.29857,0.169,2.157736e-06,73.48634,6.133094e-07,2.068709e-06
-0.29857,0.1689,1.875618e-06,92.35323,-7.701851e-08,1.873908e-06
-0.29857,0.1688,1.16053e-06,92.10669,-4.264153e-08,1.159731e-06
-0.29857,0.1687,1.175304e-06,91.46762,-3.011338e-08,1.17479e-06
-0.29857,0.1686,1.388825e-06,50.02485,8.921809e-07,1.064199e-06
-0.29857,0.1685,2.045156e-06,65.99968,8.318256e-07,1.868309e-06
-0.29857,0.1684,2.006387e-06,53.28646,1.199439e-06,1.608358e-06
-0.29857,0.1683,1.784065e-06,64.9803,7.545445e-07,1.616617e-06
-0.29857,0.1682,1.6922e-06,87.35575,7.807463e-08,1.6903e-06
-0.29857,0.1681,1.787569e-06,64.65595,7.650721e-07,1.615421e-06
-0.29857,0.168,2.314232e-06,97.4972,-3.019273e-07,2.294417e-06
-0.29857,0.1679,2.048911e-06,96.9967,-2.495627e-07,2.033667e-06
-0.29857,0.1678,2.325452e-06,98.9562,-3.620199e-07,2.296948e-06
-0.29857,0.1677,1.536112e-06,72.89764,4.516839e-07,1.468056e-06
-0.29857,0.1676,2.035109e-06,72.57854,6.09314e-07,1.941729e-06
-0.29857,0.1675,2.047766e-06,91.05934,-3.784149e-08,2.047391e-06
-0.29857,0.1674,2.198858e-06,96.76502,-2.590231e-07,2.183429e-06
-0.29857,0.1673,2.013523e-06,110.702,-7.1178e-07,1.883503e-06
-0.29857,0.1672,1.80982e-06,95.47124,-1.725498e-07,1.801555e-06
-0.29857,0.1671,1.433825e-06,75.19756,3.662779e-07,1.386109e-06
-0.29857,0.167,1.644087e-06,76.47834,3.843996e-07,1.598495e-06
-0.29857,0.1669,1.64844e-06,80.93582,2.596825e-07,1.62781e-06
-0.29857,0.1668,1.94882e-06,73.52786,5.525518e-07,1.868711e-06
-0.29857,0.1667,1.60034e-06,48.42596,1.061931e-06,1.197176e-06
-0.29857,0.1666,2.101723e-06,84.23413,2.111848e-07,2.091094e-06
-0.29857,0.1665,2.333438e-06,92.8545,-1.161899e-07,2.330526e-06
-0.29857,0.1664,9.824596e-07,73.67824,2.760719e-07,9.428132e-07
-0.29857,0.1663,2.047587e-06,83.31453,2.383645e-07,2.033533e-06
-0.29857,0.1662,1.187978e-06,83.39409,1.367032e-07,1.179987e-06
-0.29857,0.1661,1.018742e-06,73.37749,2.91394e-07,9.761285e-07
-0.29857,0.166,2.130445e-06,89.68102,1.185759e-08,2.130266e-06
-0.29857,0.1659,1.045865e-06,67.519,3.998558e-07,9.662657e-07
-0.29857,0.1658,3.313142e-07,128.7259,-2.07195e-07,2.583526e-07
-0.29857,0.1657,1.331269e-06,92.70194,-6.27581e-08,1.329749e-06
-0.29857,0.1656,1.025157e-06,93.58405,-6.409361e-08,1.023028e-06
-0.29857,0.1655,1.399576e-06,92.22034,-5.423091e-08,1.398369e-06
-0.29857,0.1654,1.795571e-06,96.84895,-2.14124e-07,1.782635e-06
-0.29857,0.1653,1.959823e-06,94.55066,-1.554954e-07,1.953586e-06
-0.29857,0.1652,1.598551e-06,86.92649,8.567422e-08,1.596098e-06
-0.29857,0.1651,6.902161e-07,73.69572,1.937281e-07,6.623435e-07
-0.29857,0.165,1.615438e-06,79.26612,3.008544e-07,1.58704e-06
-0.29857,0.1649,1.369329e-06,70.6075,4.546176e-07,1.291511e-06
-0.29857,0.1648,1.802684e-06,86.64847,1.05394e-07,1.799561e-06
-0.29857,0.1647,2.359919e-06,74.79247,6.19037e-07,2.277228e-06
-0.29857,0.1646,1.618836e-06,101.4472,-3.212504e-07,1.586638e-06
-0.29857,0.1645,9.959656e-07,96.32876,-1.097917e-07,9.898468e-07
-0.29857,0.1644,1.646954e-06,105.5716,-4.421006e-07,1.58637e-06
-0.29857,0.1643,1.604307e-06,98.76169,-2.44366e-07,1.583307e-06
-0.29857,0.1642,1.140726e-06,85.14946,9.646452e-08,1.136546e-06
-0.29857,0.1641,1.185363e-06,78.44616,2.374313e-07,1.161329e-06
-0.29857,0.164,1.642188e-06,72.64498,4.897937e-07,1.56732e-06
-0.29857,0.1639,2.137698e-06,94.12872,-1.538973e-07,2.132132e-06
-0.29857,0.1638,1.321317e-06,82.42717,1.741424e-07,1.309761e-06
-0.29857,0.1637,1.106109e-06,79.71635,1.974608e-07,1.088317e-06
-0.29857,0.1636,9.767264e-07,70.80334,3.211107e-07,9.222943e-07
-0.29857,0.1635,1.440452e-06,58.32684,7.562767e-07,1.225819e-06
-0.29857,0.1634,1.016188e-06,75.78419,2.495571e-07,9.850524e-07
-0.29857,0.1633,1.309163e-06,91.93097,-4.410557e-08,1.308297e-06
-0.29857,0.1632,1.509128e-06,64.47596,6.502177e-07,1.361729e-06
-0.29857,0.1631,1.859581e-06,66.12207,7.526781e-07,1.700296e-06
-0.29857,0.163,1.968501e-06,84.35215,1.937281e-07,1.958917e-06
-0.29857,0.1629,1.540353e-06,93.49752,-9.393878e-08,1.537475e-06
-0.29857,0.1628,1.607291e-06,78.79402,3.125835e-07,1.575579e-06
-0.29857,0.1627,2.484468e-06,76.59418,5.759987e-07,2.416737e-06
-0.29857,0.1626,1.581139e-06,72.39407,4.782043e-07,1.50696e-06
-0.29857,0.1625,2.402784e-06,85.00521,2.091843e-07,2.393553e-06
-0.29857,0.1624,1.968389e-06,95.45026,-1.869387e-07,1.959448e-06
-0.29857,0.1623,1.484954e-06,81.83367,2.109166e-07,1.469783e-06
-0.29857,0.1622,1.768838e-06,60.99843,8.575413e-07,1.54693e-06
-0.29857,0.1621,1.465072e-06,104.1074,-3.570914e-07,1.420889e-06
-0.29857,0.162,1.767519e-06,61.86644,8.334238e-07,1.558659e-06
-0.29857,0.1619,1.943031e-06,67.00233,7.590763e-07,1.788502e-06
-0.29857,0.1618,1.756109e-06,85.8975,1.256447e-07,1.751594e-06
-0.29857,0.1617,1.680744e-06,82.5889,2.167839e-07,1.666584e-06
-0.29857,0.1616,1.793598e-06,69.65119,6.23703e-07,1.681638e-06
-0.29857,0.1615,1.584498e-06,98.60433,-2.370402e-07,1.56665e-06
-0.29857,0.1614,2.211408e-06,86.98419,1.163184e-07,2.208212e-06
-0.29857,0.1613,2.498377e-06,71.44722,7.949173e-07,2.368502e-06
-0.29857,0.1612,2.136837e-06,82.88309,2.647507e-07,2.120269e-06
-0.29857,0.1611,1.819705e-06,118.4176,-8.6594e-07,1.600362e-06
-0.29857,0.161,1.781674e-06,97.33415,-2.274457e-07,1.76705e-06
-0.29857,0.1609,2.030309e-06,65.52934,8.410178e-07,1.847924e-06
-0.29857,0.1608,1.744184e-06,65.37722,7.266998e-07,1.585571e-06
-0.29857,0.1607,1.494957e-06,93.23436,-8.434429e-08,1.492436e-06
-0.29857,0.1606,1.69648e-06,69.7596,5.869287e-07,1.591701e-06
-0.29857,0.1605,2.188922e-06,110.3099,-7.597468e-07,2.052716e-06
-0.29857,0.1604,1.605805e-06,83.31977,1.868046e-07,1.594768e-06
-0.29857,0.1603,1.995474e-06,83.16241,2.375654e-07,1.981168e-06
-0.29857,0.1602,2.074839e-06,96.36374,-2.29977e-07,2.061914e-06
-0.29857,0.1601,1.643942e-06,73.08386,4.783328e-07,1.57278e-06
-0.29857,0.16,1.246154e-06,106.5123,-3.541577e-07,1.194644e-06
-0.29857,0.1599,1.189464e-06,74.84798,3.108512e-07,1.148007e-06
-0.29857,0.1598,1.917237e-06,68.04006,7.169712e-07,1.778108e-06
-0.29857,0.1597,1.754058e-06,86.09683,1.193806e-07,1.749861e-06
-0.29857,0.1596,1.629754e-06,106.5298,-4.636812e-07,1.562386e-06
-0.29857,0.1595,1.787899e-06,97.42507,-2.310443e-07,1.772778e-06
-0.29857,0.1594,1.507205e-06,103.4184,-3.4976e-07,1.466056e-06
-0.29857,0.1593,2.152198e-06,101.077,-4.134513e-07,2.11201e-06
-0.29857,0.1592,1.322887e-06,91.18786,-2.744793e-08,1.322552e-06
-0.29857,0.1591,2.342535e-06,85.29809,1.919958e-07,2.334522e-06
-0.29857,0.159,1.931212e-06,112.6357,-7.432233e-07,1.782372e-06
-0.29857,0.1589,1.604598e-06,91.76923,-4.957057e-08,1.603692e-06
-0.29857,0.1588,1.300547e-06,71.40219,4.147812e-07,1.232614e-06
-0.29857,0.1587,8.939299e-07,104.1336,-2.182535e-07,8.668676e-07
-0.29857,0.1586,4.140269e-07,96.67147,-4.810094e-08,4.111826e-07
-0.29857,0.1585,1.712562e-06,111.6811,-6.326325e-07,1.591304e-06
-0.29857,0.1584,1.372408e-06,115.9436,-6.003901e-07,1.234084e-06
-0.29857,0.1583,1.591611e-06,127.5405,-9.697359e-07,1.261929e-06
-0.29857,0.1582,1.65324e-06,111.4844,-6.054528e-07,1.538274e-06
-0.29857,0.1581,2.049084e-06,103.2402,-4.692804e-07,1.994624e-06
-0.29857,0.158,1.79452e-06,114.5991,-7.46956e-07,1.631543e-06
-0.29857,0.1579,1.706399e-06,99.5118,-2.819448e-07,1.68284e-06
-0.29857,0.1578,1.665355e-06,121.7457,-8.761994e-07,1.416223e-06
-0.29857,0.1577,1.754382e-06,88.43707,4.783272e-08,1.753589e-06
-0.29857,0.1576,1.111507e-06,110.1608,-3.830753e-07,1.043278e-06
-0.29857,0.1575,9.739827e-07,62.59119,4.483535e-07,8.646044e-07
-0.29857,0.1574,1.19717e-06,85.67194,9.033456e-08,1.193711e-06
-0.29857,0.1573,1.263985e-06,77.63135,2.707466e-07,1.234615e-06
-0.29857,0.1572,2.150394e-06,132.7184,-1.45873e-06,1.579843e-06
-0.29857,0.1571,1.375861e-06,107.3558,-4.103891e-07,1.313092e-06
-0.29857,0.157,1.713417e-06,66.52673,6.824601e-07,1.571584e-06
-0.29857,0.1569,1.337712e-06,106.9213,-3.893338e-07,1.279648e-06
-0.29857,0.1568,1.779003e-06,70.41167,5.963891e-07,1.675911e-06
-0.29857,0.1567,1.441866e-06,86.84256,7.941015e-08,1.439541e-06
-0.29857,0.1566,1.545025e-06,122.2965,-8.25433e-07,1.3059e-06
-0.29857,0.1565,1.399096e-06,110.3645,-4.868656e-07,1.311628e-06
-0.29857,0.1564,1.212134e-06,95.19761,-1.097917e-07,1.207033e-06
-0.29857,0.1563,2.068139e-06,108.5392,-6.575491e-07,1.960784e-06
-0.29857,0.1562,1.966277e-06,105.5664,-5.276408e-07,1.894025e-06
-0.29857,0.1561,1.683399e-06,115.9935,-7.377639e-07,1.513089e-06
-0.29857,0.156,1.58775e-06,120.5236,-8.063837e-07,1.367725e-06
-0.29857,0.1559,1.453869e-06,96.96523,-1.762825e-07,1.443006e-06
-0.29857,0.1558,1.67277e-06,88.84972,3.357231e-08,1.672312e-06
-0.29857,0.1557,1.090049e-06,90.07592,-1.469627e-09,1.089915e-06
-0.29857,0.1556,1.583525e-06,113.9539,-6.428919e-07,1.447001e-06
-0.29857,0.1555,1.390479e-06,134.7946,-9.79593e-07,9.866505e-07
-0.29857,0.1554,1.185491e-06,93.57706,-7.395073e-08,1.183049e-06
-0.29857,0.1553,1.128271e-06,81.10805,1.744106e-07,1.114698e-06
-0.29857,0.1552,9.35398e-07,119.5864,-4.618205e-07,8.134357e-07
-0.29857,0.1551,6.570294e-07,93.68722,-4.22392e-08,6.555486e-07
-0.29857,0.155,1.769084e-06,84.01643,1.844018e-07,1.759322e-06
-0.29857,0.1549,1.293607e-06,87.46753,5.715899e-08,1.29231e-06
-0.29857,0.1548,1.354873e-06,129.5258,-8.622072e-07,1.04501e-06
-0.29857,0.1547,1.103634e-06,125.4704,-6.403606e-07,8.987132e-07
-0.29857,0.1546,4.791598e-07,156.1045,-4.379656e-07,1.939963e-07
-0.29857,0.1545,1.626268e-06,100.4471,-2.948641e-07,1.599295e-06
-0.29857,0.1544,1.120571e-06,103.1983,-2.558268e-07,1.090977e-06
-0.29857,0.1543,2.107696e-06,105.8269,-5.748085e-07,2.0278e-06
-0.29857,0.1542,1.371094e-06,97.80887,-1.862738e-07,1.358265e-06
-0.29857,0.1541,1.929866e-06,114.0011,-7.849317e-07,1.762915e-06
-0.29857,0.154,1.532804e-06,102.8031,-3.396347e-07,1.494571e-06
-0.29857,0.1539,1.631174e-06,103.3704,-3.772079e-07,1.586906e-06
-0.29857,0.1538,9.882152e-07,136.4747,-7.164459e-07,6.804652e-07
-0.29857,0.1537,1.13316e-06,114.9104,-4.772767e-07,1.027688e-06
-0.29857,0.1536,1.143805e-06,95.69592,-1.135244e-07,1.138145e-06
-0.29857,0.1535,1.414736e-06,116.4804,-6.307661e-07,1.266192e-06
-0.29857,0.1534,1.304665e-06,90.57338,-1.3059e-08,1.304564e-06
-0.29857,0.1533,1.321027e-06,85.92111,9.393319e-08,1.317624e-06
-0.29857,0.1532,1.686125e-06,105.9913,-4.644859e-07,1.620881e-06
-0.29857,0.1531,1.165878e-06,109.5778,-3.906693e-07,1.098442e-06
-0.29857,0.153,1.47508e-06,106.3165,-4.143845e-07,1.415558e-06
-0.29857,0.1529,1.501282e-06,84.9239,1.328364e-07,1.49537e-06
-0.29857,0.1528,1.450572e-06,96.57268,-1.660231e-07,1.441005e-06
-0.29857,0.1527,1.208536e-06,76.45911,2.830009e-07,1.174924e-06
-0.29857,0.1526,1.455673e-06,101.115,-2.806093e-07,1.428348e-06
