"Tank pressure, bar","Condensed,mbar","liquid, cc","Freq. fit, Hz","Freq. max, Hz",Q
0.51258,64.6177,3.97803,874757.9135,874800,1234.18592
0.51261,64.58156,3.9758,874758.1241,874812.5,1236.53918
0.51257,64.62202,3.97829,874759.1981,874775,1240.92791
0.51257,64.62362,3.97839,874758.9262,874762.5,1242.24802
0.51256,64.63034,3.97881,874759.5667,874812.5,1240.66335
0.51253,64.66264,3.98079,874758.7068,874712.5,1239.59362
0.51253,64.6636,3.98085,874757.8858,874775,1243.89044
0.51249,64.70181,3.98321,874755.9759,874737.5,1243.03938
0.51249,64.70261,3.98325,874759.9495,874787.5,1243.26726
0.51248,64.71109,3.98378,874759.3033,874775,1241.955
0.51245,64.74147,3.98565,874758.1483,874750,1239.54399
0.51245,64.74164,3.98566,874760.6625,874812.5,1239.33925
0.51244,64.75442,3.98644,874759.0167,874787.5,1234.58258
0.51241,64.78161,3.98812,874760.5189,874812.5,1240.11347
0.51241,64.78113,3.98809,874759.542,874812.5,1241.97846
0.51241,64.78049,3.98805,874757.7925,874787.5,1242.41203
0.51237,64.82335,3.99069,874756.4086,874787.5,1240.69718
0.51237,64.82543,3.99082,874758.7026,874762.5,1240.23826
0.51233,64.8606,3.99298,874758.4528,874812.5,1245.21266
0.51233,64.863,3.99313,874761.1588,874825,1243.42814
0.51233,64.863,3.99313,874759.2175,874750,1238.41952
0.51232,64.87324,3.99376,874759.4122,874762.5,1239.58352
0.51229,64.9025,3.99556,874756.8618,874837.5,1234.2606
0.51229,64.9017,3.99551,874761.5964,874787.5,1240.7527
0.51229,64.90666,3.99582,874757.7761,874700,1236.50098
0.51229,64.90137,3.99549,874759.1126,874787.5,1240.86709
0.51225,64.94151,3.99796,874756.1184,874812.5,1242.15865
0.51221,64.98421,4.00059,874760.6911,874750,1236.83201
0.51221,64.98134,4.00041,874756.2476,874812.5,1239.41037
0.51221,64.98037,4.00035,874757.2463,874737.5,1235.09238
0.51217,65.02451,4.00307,874758.8201,874737.5,1242.09839
0.51217,65.02228,4.00293,874757.7378,874787.5,1238.73299
0.51217,65.02323,4.00299,874759.9804,874837.5,1238.29602
0.51211,65.08847,4.00701,874757.7673,874762.5,1240.62119
0.51209,65.10255,4.00788,874759.1051,874725,1240.72382
0.51209,65.10286,4.00789,874757.3493,874787.5,1242.14133
0.51205,65.14204,4.01031,874757.0272,874737.5,1243.18244
0.51205,65.1422,4.01032,874758.6309,874800,1239.98155
0.51205,65.14172,4.01029,874757.9406,874812.5,1239.16165
0.51201,65.18314,4.01284,874759.8881,874787.5,1234.8238
0.51201,65.18346,4.01286,874757.4896,874737.5,1240.32747
0.51201,65.18281,4.01282,874759.195,874775,1241.00438
0.51201,65.18297,4.01283,874758.0065,874812.5,1240.64354
0.51197,65.22311,4.0153,874757.2174,874775,1243.67566
0.51197,65.22391,4.01535,874757.9642,874800,1246.5374
0.51193,65.26405,4.01782,874759.5135,874762.5,1245.91726
0.51193,65.26469,4.01786,874758.1218,874812.5,1241.36516
0.51193,65.26437,4.01784,874758.1297,874762.5,1239.28305
0.51193,65.26437,4.01784,874758.8993,874787.5,1238.87371
0.51189,65.30451,4.02031,874758.4899,874762.5,1235.02141
0.51189,65.30515,4.02035,874758.0201,874750,1231.68046
0.51189,65.30579,4.02039,874756.8342,874800,1237.28991
0.51187,65.3237,4.02149,874759.6833,874762.5,1239.15149
0.51185,65.34352,4.02271,874757.1369,874825,1236.18693
0.51181,65.38399,4.0252,874759.0188,874825,1243.28298
0.51181,65.38462,4.02524,874757.6004,874825,1235.6911
0.51181,65.38174,4.02506,874758.7689,874825,1243.58996
0.51177,65.42364,4.02764,874757.4039,874825,1239.40562
0.51177,65.42267,4.02758,874758.9391,874737.5,1244.3755
0.51173,65.46281,4.03005,874759.0573,874812.5,1236.24164
0.51174,65.45322,4.02946,874757.0449,874800,1236.60065
0.51173,65.4641,4.03013,874759.7479,874725,1246.78645
0.51173,65.46346,4.03009,874759.8496,874762.5,1239.38591
0.5117,65.49193,4.03185,874758.2198,874800,1238.02588
0.51165,65.54245,4.03496,874759.1992,874725,1246.21188
0.51169,65.50488,4.03264,874757.1065,874775,1235.85646
0.51165,65.54421,4.03507,874758.775,874800,1241.23812
0.51165,65.54229,4.03495,874758.0909,874825,1230.29452
0.51161,65.58291,4.03745,874756.5122,874837.5,1237.97668
0.51161,65.5869,4.03769,874757.2504,874787.5,1240.88791
0.51159,65.60241,4.03865,874757.6169,874825,1236.82685
0.51157,65.62465,4.04002,874757.6039,874762.5,1241.66751
0.51157,65.6248,4.04003,874756.5674,874775,1236.64064
0.51155,65.64879,4.0415,874758.8686,874800,1242.32472
0.51153,65.66366,4.04242,874757.026,874775,1241.45737
0.51153,65.66383,4.04243,874757.6768,874787.5,1241.19071
0.51149,65.70476,4.04495,874758.4445,874800,1241.062
0.51146,65.73482,4.0468,874758.7569,874837.5,1246.58803
0.51145,65.74297,4.0473,874757.0601,874812.5,1239.38161
0.51145,65.7449,4.04742,874758.3297,874775,1237.67501
0.51145,65.74649,4.04752,874755.6956,874712.5,1238.30552
0.51141,65.78104,4.04965,874758.3387,874737.5,1233.34964
0.51141,65.78279,4.04975,874757.6848,874775,1237.38926
0.51141,65.78375,4.04981,874758.9193,874787.5,1243.99571
0.51137,65.82357,4.05226,874757.8068,874787.5,1243.8953
0.51137,65.82452,4.05232,874756.9506,874725,1243.51846
0.51137,65.82245,4.05219,874757.7904,874787.5,1242.71818
0.51137,65.82389,4.05228,874756.4168,874725,1241.49479
0.51133,65.8653,4.05483,874759.806,874762.5,1233.89789
0.51133,65.86515,4.05482,874756.7012,874787.5,1242.88895
0.51131,65.88417,4.05599,874758.0943,874787.5,1234.45253
0.51129,65.90513,4.05728,874757.3747,874850,1239.7559
0.51129,65.90464,4.05725,874757.3603,874800,1245.11883
0.51129,65.90496,4.05727,874758.2584,874800,1245.08996
0.51129,65.90513,4.05728,874757.9765,874737.5,1238.09712
0.51125,65.94302,4.05962,874757.1992,874800,1239.46771
0.51124,65.95358,4.06027,874759.0432,874750,1235.04529
0.51125,65.94382,4.05967,874758.3862,874762.5,1232.08491
0.51125,65.9443,4.0597,874758.9817,874725,1240.22206
0.51121,65.9846,4.06218,874756.6463,874712.5,1242.86374
0.51119,66.00426,4.06339,874756.1485,874837.5,1239.61082
0.51117,66.02521,4.06468,874758.9156,874787.5,1237.37574
0.51117,66.02441,4.06463,874758.2215,874737.5,1243.79883
0.51117,66.0241,4.06461,874758.154,874762.5,1238.22321
0.51117,66.02489,4.06466,874757.9356,874837.5,1240.95202
0.51115,66.0476,4.06606,874758.1295,874787.5,1240.27761
0.51113,66.06519,4.06714,874758.8188,874787.5,1237.45816
0.51113,66.06422,4.06708,874758.0729,874812.5,1233.68749
0.51105,66.14466,4.07203,874757.0186,874800,1235.88248
0.51105,66.14579,4.0721,874757.2932,874787.5,1236.96288
0.51105,66.14499,4.07205,874758.3682,874787.5,1237.34332
0.51101,66.18624,4.07459,874757.9115,874825,1245.44801
0.51097,66.22303,4.07685,874759.3561,874837.5,1244.23163
0.51097,66.22606,4.07704,874757.1765,874800,1246.08595
0.51097,66.22654,4.07707,874757.9981,874800,1238.42268
0.51093,66.26524,4.07945,874757.5368,874725,1238.79898
0.51093,66.26587,4.07949,874758.3283,874825,1238.28345
0.51089,66.30569,4.08194,874758.2015,874800,1240.2102
0.5109,66.29897,4.08153,874756.5068,874762.5,1240.16247
0.51089,66.30489,4.08189,874759.7648,874762.5,1235.87562
0.51087,66.32312,4.08302,874756.9454,874800,1233.64238
0.51085,66.34439,4.08433,874757.9274,874812.5,1239.1922
0.51081,66.38373,4.08675,874756.3459,874800,1245.02453
0.51081,66.3866,4.08693,874758.6035,874775,1250.42441
0.51081,66.38501,4.08683,874756.723,874787.5,1240.20213
0.51077,66.42003,4.08898,874755.6659,874787.5,1239.09588
0.51077,66.42419,4.08924,874756.5824,874787.5,1246.9227
0.51077,66.42466,4.08927,874757.6586,874775,1242.20185
0.51075,66.44961,4.0908,874759.3128,874800,1238.47285
0.51074,66.45072,4.09087,874757.5701,874775,1237.79094
0.51073,66.46433,4.09171,874757.6727,874750,1240.33449
0.51069,66.50574,4.09426,874758.0532,874750,1240.086
0.51072,66.47935,4.09263,874758.4218,874737.5,1236.03557
0.51069,66.50461,4.09419,874757.5295,874787.5,1242.97522
0.51065,66.5422,4.0965,874757.4856,874762.5,1237.95994
0.51065,66.54395,4.09661,874759.036,874800,1235.1307
0.51065,66.54507,4.09668,874758.1906,874825,1237.61688
0.51065,66.54604,4.09674,874758.1699,874837.5,1236.40899
0.51058,66.61735,4.10113,874756.3959,874762.5,1238.33552
0.51061,66.58537,4.09916,874759.1243,874812.5,1234.50352
0.51057,66.62486,4.10159,874755.0631,874737.5,1236.10846
0.51053,66.66085,4.10381,874758.2719,874787.5,1242.39512
0.51053,66.66389,4.104,874754.9096,874812.5,1238.35322
0.51053,66.6642,4.10401,874757.1551,874762.5,1245.93685
0.51053,66.66516,4.10407,874757.0545,874800,1239.84878
0.51049,66.70579,4.10658,874756.2359,874787.5,1241.46109
0.51049,66.70466,4.10651,874757.875,874787.5,1232.29152
0.51045,66.74576,4.10904,874758.0136,874787.5,1236.14565
0.51045,66.74464,4.10897,874757.5588,874787.5,1241.58033
0.51042,66.77806,4.11102,874757.2049,874812.5,1235.86296
0.51041,66.78366,4.11137,874758.6173,874812.5,1244.10285
0.51041,66.78478,4.11144,874757.9676,874750,1247.70385
0.51038,66.81069,4.11303,874757.6789,874825,1242.88834
0.51038,66.81308,4.11318,874755.8645,874750,1232.62725
0.51037,66.82235,4.11375,874759.3043,874812.5,1226.73755
0.51036,66.83291,4.1144,874756.4392,874787.5,1237.50284
0.51033,66.86601,4.11644,874759.3045,874787.5,1233.27578
0.51033,66.86538,4.1164,874757.3515,874775,1236.19388
0.51029,66.90486,4.11883,874758.3897,874762.5,1231.80716
0.51029,66.90631,4.11892,874758.1206,874812.5,1244.36807
0.51029,66.90599,4.1189,874758.5427,874762.5,1245.89785
0.51025,66.94612,4.12137,874756.8457,874775,1241.51812
0.51024,66.9594,4.12219,874757.1223,874825,1239.39036
0.51021,66.98498,4.12376,874758.6136,874812.5,1242.89139
0.51021,66.98466,4.12374,874754.0812,874762.5,1241.6536
0.51017,67.02624,4.1263,874757.1403,874812.5,1243.13958
0.51017,67.02576,4.12627,874757.7049,874837.5,1241.09101
0.51014,67.05726,4.12821,874757.2096,874725,1240.41401
0.51013,67.0659,4.12874,874759.3116,874737.5,1242.34939
0.51013,67.06605,4.12875,874756.1702,874737.5,1238.10195
0.51012,67.07101,4.12906,874758.3953,874825,1245.12921
0.51009,67.10699,4.13127,874755.816,874800,1238.02912
0.51001,67.18599,4.13614,874758.2636,874800,1242.2364
0.51001,67.1863,4.13616,874758.2787,874850,1243.72739
0.51,67.19526,4.13671,874757.6066,874762.5,1239.65218
0.50997,67.22229,4.13837,874757.1023,874762.5,1235.61146
0.50997,67.2266,4.13864,874756.5955,874775,1238.61459
0.50997,67.22516,4.13855,874757.861,874762.5,1244.33099
0.50994,67.25699,4.14051,874758.7432,874762.5,1242.98898
0.50993,67.26626,4.14108,874758.7102,874800,1236.69216
0.50993,67.26626,4.14108,874757.021,874825,1237.61766
0.50988,67.31199,4.14389,874759.155,874787.5,1250.16645
0.50988,67.31071,4.14382,874757.285,874787.5,1241.21155
0.50984,67.35213,4.14637,874757.3126,874750,1244.23981
0.50984,67.35245,4.14639,874757.5326,874750,1238.79356
0.50982,67.37387,4.1477,874757.5612,874775,1237.91535
0.50981,67.38395,4.14832,874758.3363,874800,1243.32276
0.5098,67.39226,4.14884,874756.9776,874812.5,1238.81995
0.50978,67.41929,4.1505,874757.2115,874775,1245.23241
0.50976,67.43304,4.15135,874756.8587,874800,1239.24041
0.50976,67.43,4.15116,874759.4946,874775,1243.57027
0.50975,67.44184,4.15189,874755.7623,874762.5,1238.6504
0.50973,67.46326,4.15321,874757.7047,874800,1242.16161
0.50972,67.4727,4.15379,874758.296,874775,1240.12773
0.50968,67.51091,4.15614,874757.4826,874750,1236.646
0.50968,67.51268,4.15625,874758.2122,874775,1236.7814
0.50968,67.51171,4.15619,874759.8804,874825,1238.0106
0.50968,67.51316,4.15628,874758.0667,874800,1239.14272
0.50964,67.55201,4.15867,874758.3573,874800,1237.70697
0.50964,67.5533,4.15875,874758.609,874725,1239.32343
0.50964,67.55618,4.15893,874758.1825,874762.5,1242.34244
0.5096,67.59342,4.16122,874758.8782,874837.5,1239.57935
0.50958,67.61677,4.16266,874755.4494,874762.5,1235.23729
0.50956,67.63245,4.16362,874757.0898,874762.5,1238.03095
0.50956,67.63261,4.16363,874759.6605,874787.5,1243.76761
0.50956,67.63212,4.1636,874755.1372,874762.5,1243.94757
0.50954,67.65595,4.16507,874759.2612,874800,1234.31622
0.50952,67.67306,4.16612,874755.0337,874762.5,1233.75958
0.50952,67.67242,4.16608,874759.2552,874825,1238.66177
0.50948,67.71256,4.16855,874756.4243,874825,1232.50258
0.50948,67.71272,4.16856,874756.6861,874787.5,1237.66998
0.50945,67.74726,4.17069,874758.6152,874725,1240.04477
0.50944,67.75382,4.17109,874756.4839,874775,1239.74739
0.50944,67.75382,4.17109,874756.9208,874825,1238.76195
0.50942,67.77172,4.1722,874757.2172,874750,1234.93276
0.5094,67.7938,4.17356,874756.7915,874787.5,1234.06512
0.5094,67.79316,4.17352,874756.731,874800,1238.37011
0.50936,67.83329,4.17599,874758.6541,874825,1243.5075
0.50936,67.83249,4.17594,874758.0619,874787.5,1237.10496
0.50936,67.83201,4.17591,874754.5827,874787.5,1244.32068
0.50932,67.87168,4.17835,874761.5326,874762.5,1231.89726
0.50931,67.88719,4.1793,874758.0889,874812.5,1238.02177
0.50928,67.91181,4.18082,874756.4835,874762.5,1239.98824
0.50928,67.91293,4.18089,874758.0225,874775,1244.87507
0.50928,67.91293,4.18089,874757.1058,874725,1242.47371
0.50926,67.93787,4.18243,874756.5309,874787.5,1235.63242
0.50924,67.9513,4.18325,874755.8424,874787.5,1245.27267
0.50924,67.9513,4.18325,874756.32,874787.5,1237.00863
0.5092,67.994,4.18588,874756.9134,874825,1239.31524
0.5092,67.9924,4.18578,874756.7174,874750,1243.96471
0.5092,67.99129,4.18571,874755.6753,874825,1242.83127
0.50916,68.03334,4.1883,874756.4069,874800,1239.89634
0.50916,68.03301,4.18828,874757.0343,874775,1235.13649
0.50916,68.03414,4.18835,874757.5411,874775,1243.01405
0.50912,68.07588,4.19092,874756.3013,874775,1240.14907
0.50912,68.07604,4.19093,874756.3285,874775,1234.04437
0.50908,68.11314,4.19322,874757.1726,874812.5,1237.29134
0.50908,68.11361,4.19324,874758.117,874775,1243.61965
0.50908,68.11377,4.19325,874757.2798,874762.5,1242.4056
0.50904,68.15342,4.1957,874759.3643,874750,1242.90116
0.50904,68.15391,4.19573,874756.1558,874812.5,1234.19816
0.50902,68.1723,4.19686,874756.3801,874762.5,1238.46526
0.50896,68.23546,4.20075,874757.4265,874812.5,1243.60778
0.50895,68.24905,4.20158,874756.901,874750,1240.89955
0.50892,68.27367,4.2031,874758.8943,874725,1240.68908
0.50892,68.27224,4.20301,874757.8614,874775,1239.97247
0.50888,68.31318,4.20553,874758.4112,874750,1242.68182
0.50888,68.31446,4.20561,874756.1194,874737.5,1239.07364
0.50884,68.35411,4.20805,874756.3529,874850,1242.02609
0.50884,68.35395,4.20804,874758.6458,874825,1235.00755
0.50884,68.35491,4.2081,874755.2334,874762.5,1242.50221
0.5088,68.39489,4.21056,874756.5103,874750,1239.51698
0.5088,68.39521,4.21058,874755.7298,874812.5,1244.55777
0.5088,68.39585,4.21062,874757.6253,874825,1239.11618
0.50876,68.43455,4.213,874756.2698,874800,1240.97258
0.50876,68.43551,4.21306,874755.3874,874812.5,1239.26844
0.50872,68.4758,4.21554,874758.2283,874750,1238.68422
0.50872,68.47436,4.21545,874758.2331,874800,1245.02111
0.50872,68.47485,4.21548,874757.1106,874750,1240.28185
0.50872,68.47756,4.21565,874754.9128,874737.5,1239.66957
0.50869,68.50715,4.21747,874759.5146,874787.5,1239.30842
0.50868,68.51802,4.21814,874758.3117,874837.5,1235.87272
0.50864,68.55607,4.22048,874755.5167,874837.5,1240.8933
0.50864,68.55544,4.22044,874758.077,874775,1235.25963
0.50864,68.55591,4.22047,874755.2594,874737.5,1242.49468
0.50864,68.55576,4.22046,874756.8869,874737.5,1241.92595
0.5086,68.5959,4.22294,874756.8328,874787.5,1245.1322
0.5086,68.5959,4.22294,874756.0635,874812.5,1244.78236
0.5086,68.59494,4.22288,874757.5693,874775,1239.01109
0.50856,68.63779,4.22551,874756.2617,874762.5,1242.54072
0.50853,68.66018,4.22689,874757.9404,874737.5,1242.60486
0.50852,68.67425,4.22776,874758.2881,874775,1240.2258
0.50849,68.70575,4.2297,874757.4357,874725,1243.21778
0.50851,68.68256,4.22827,874758.4242,874725,1239.86846
0.50848,68.71695,4.23039,874755.6894,874825,1241.50168
0.50848,68.71806,4.23046,874756.9384,874762.5,1241.84684
0.50848,68.71839,4.23048,874757.5691,874800,1236.22744
0.50844,68.75389,4.23266,874756.6883,874750,1241.5484
0.50844,68.75469,4.23271,874754.5714,874750,1238.93251
0.5084,68.79466,4.23517,874757.9751,874800,1241.38134
0.5084,68.79497,4.23519,874755.5303,874800,1234.13792
0.5084,68.79466,4.23517,874758.5556,874787.5,1236.53489
0.5084,68.79466,4.23517,874755.9303,874750,1246.21056
0.50836,68.8356,4.23769,874758.1076,874825,1238.46987
0.50836,68.8348,4.23764,874756.3433,874800,1241.38637
0.50836,68.834,4.23759,874755.617,874850,1240.52204
0.50832,68.87397,4.24005,874758.1144,874750,1235.88458
0.50832,68.87445,4.24008,874758.7132,874825,1239.48378
0.50828,68.91364,4.2425,874758.6828,874800,1241.99449
0.50828,68.91235,4.24242,874756.732,874750,1240.9646
0.50828,68.91395,4.24252,874756.2314,874800,1242.59761
0.50824,68.95392,4.24498,874757.7916,874750,1239.97738
0.50824,68.95473,4.24503,874754.0773,874812.5,1236.36493
0.50822,68.97744,4.24642,874757.2633,874787.5,1241.77321
0.50824,68.95569,4.24508,874754.4296,874775,1243.57313
0.50824,68.95553,4.24507,874755.9479,874775,1244.7274
0.5082,68.99646,4.24759,874758.3105,874800,1239.94141
0.5082,68.99662,4.2476,874757.209,874750,1233.98015
0.50817,69.0278,4.24952,874755.3361,874762.5,1241.64036
0.50816,69.03516,4.24998,874756.7949,874775,1240.63353
0.50816,69.03452,4.24994,874756.5916,874750,1241.18368
0.50812,69.07786,4.25261,874758.7051,874812.5,1240.23237
0.50812,69.07738,4.25258,874756.2024,874775,1238.10679
0.50812,69.07594,4.25249,874755.3819,874750,1241.33596
0.50808,69.1148,4.25488,874755.3345,874800,1235.50033
0.50808,69.11751,4.25505,874757.1832,874800,1241.35946
0.50804,69.15589,4.25741,874754.9133,874787.5,1242.60742
0.50808,69.11384,4.25482,874755.4346,874750,1236.53384
0.50804,69.15717,4.25749,874757.4317,874800,1234.13423
0.508,69.19667,4.25992,874757.7721,874762.5,1241.56029
0.508,69.19651,4.25991,874758.6213,874775,1243.84193
0.508,69.19779,4.25999,874756.3995,874800,1242.69631
0.50792,69.27534,4.26476,874757.7979,874812.5,1241.84576
0.50792,69.27759,4.2649,874755.6538,874787.5,1240.66323
0.50792,69.27614,4.26481,874755.9048,874762.5,1235.45946
0.50788,69.3166,4.2673,874756.0287,874750,1232.72842
0.50788,69.3166,4.2673,874755.4841,874762.5,1241.71635
0.50788,69.31612,4.26727,874755.225,874775,1240.32183
0.50785,69.3457,4.26909,874757.9535,874787.5,1239.7897
0.50784,69.35641,4.26975,874754.8634,874775,1241.10631
0.5078,69.39575,4.27218,874758.9828,874825,1241.14621
0.5078,69.39575,4.27218,874756.5299,874725,1238.51411
0.5078,69.39447,4.2721,874757.5844,874750,1241.15676
0.5078,69.39511,4.27214,874757.2467,874787.5,1235.71616
0.50776,69.43461,4.27457,874756.6343,874787.5,1236.3505
0.50776,69.43541,4.27462,874755.8859,874787.5,1242.86686
0.50776,69.43541,4.27462,874756.7161,874775,1234.16293
0.50772,69.47539,4.27708,874758.6517,874825,1238.26333
0.50772,69.47602,4.27712,874755.9544,874787.5,1248.67188
0.50772,69.47635,4.27714,874754.8298,874750,1233.88936
0.50772,69.47602,4.27712,874756.8189,874812.5,1237.7558
0.50768,69.51585,4.27957,874753.8013,874750,1239.01964
0.50768,69.51505,4.27952,874758.4222,874787.5,1242.32262
0.50768,69.51873,4.27975,874756.6098,874787.5,1242.21162
0.50765,69.54799,4.28155,874756.3309,874762.5,1237.47894
0.50764,69.55519,4.28199,874755.869,874725,1236.7225
0.5076,69.59467,4.28442,874759.0599,874737.5,1243.21471
0.5076,69.59516,4.28445,874757.6444,874737.5,1240.93107
0.5076,69.59916,4.2847,874757.2503,874750,1239.81371
0.50759,69.60364,4.28497,874755.3906,874800,1240.36656
0.50756,69.63466,4.28688,874756.4622,874862.5,1247.07529
0.50756,69.63321,4.28679,874757.9019,874750,1239.99349
0.50752,69.67655,4.28946,874756.1667,874750,1234.42676
0.50752,69.67575,4.28941,874756.7106,874800,1238.17889
0.50752,69.67655,4.28946,874754.7184,874825,1239.40864
0.50748,69.71589,4.29188,874756.1985,874812.5,1238.85792
0.50748,69.71445,4.2918,874756.042,874775,1242.80598
0.50748,69.71429,4.29179,874754.6786,874737.5,1240.87883
0.50744,69.75506,4.2943,874757.8064,874812.5,1237.95459
0.50744,69.75586,4.29435,874755.8659,874750,1238.7617
0.50744,69.75522,4.29431,874756.6946,874750,1237.5927
0.50743,69.76499,4.29491,874757.004,874800,1242.23541
0.5074,69.7968,4.29687,874756.15,874800,1239.15492
0.5074,69.79665,4.29686,874756.2738,874775,1240.58403
0.5074,69.79649,4.29685,874755.9638,874812.5,1244.39711
0.50739,69.8024,4.29721,874756.9577,874762.5,1242.62462
0.50732,69.87564,4.30172,874755.0078,874812.5,1240.66543
0.50736,69.83726,4.29936,874758.5143,874825,1242.69324
0.50732,69.87707,4.30181,874755.4342,874825,1238.27425
0.50732,69.87516,4.30169,874754.8131,874762.5,1245.19062
0.50732,69.87548,4.30171,874756.615,874750,1244.53994
0.50728,69.91705,4.30427,874755.6652,874775,1235.46846
0.50728,69.91801,4.30433,874757.4298,874762.5,1236.36289
0.50727,69.92776,4.30493,874755.9724,874712.5,1242.22064
0.50724,69.95767,4.30677,874754.9219,874800,1234.5448
0.50724,69.95751,4.30676,874756.3192,874762.5,1243.37551
0.5072,69.99845,4.30928,874754.9631,874750,1237.31652
0.5072,69.99845,4.30928,874756.5767,874762.5,1235.349
0.5072,69.99829,4.30927,874755.3678,874800,1240.55755
0.50718,70.01796,4.31048,874757.9441,874787.5,1240.61147
0.50716,70.03635,4.31161,874756.0777,874775,1241.56812
0.50716,70.03571,4.31157,874755.5327,874800,1239.93568
0.50712,70.07616,4.31406,874755.7581,874787.5,1240.36983
0.50712,70.07712,4.31412,874755.7984,874737.5,1247.53512
0.50712,70.07664,4.31409,874755.6546,874750,1238.76476
0.5071,70.09551,4.31525,874757.19,874775,1242.76375
0.50708,70.11854,4.31667,874756.7062,874787.5,1235.69232
0.50708,70.1171,4.31658,874758.4795,874762.5,1236.1871
0.50704,70.15196,4.31873,874755.8135,874787.5,1244.62941
0.50704,70.15771,4.31908,874755.6529,874825,1240.98362
0.50704,70.15804,4.3191,874754.0583,874787.5,1243.24212
0.50704,70.15724,4.31905,874758.0136,874775,1239.81809
0.507,70.19721,4.32152,874756.5979,874750,1240.61264
0.50699,70.20538,4.32202,874755.4507,874787.5,1237.45729
0.50696,70.23927,4.32411,874754.8767,874775,1240.48886
0.50696,70.23879,4.32408,874757.0613,874750,1234.52972
0.50696,70.23719,4.32398,874754.6039,874800,1233.93557
0.50688,70.31779,4.32894,874755.8587,874775,1239.00222
0.50688,70.31699,4.32889,874753.796,874837.5,1236.27705
0.50686,70.33697,4.33012,874756.4131,874737.5,1229.15921
0.50688,70.31603,4.32883,874757.9269,874800,1243.66253
0.50684,70.35569,4.33127,874754.9658,874775,1238.59822
0.50684,70.35744,4.33138,874755.6836,874750,1242.2195
0.50684,70.35872,4.33146,874757.6463,874775,1244.56282
0.50683,70.36576,4.33189,874755.6279,874787.5,1247.31944
0.5068,70.39838,4.3339,874758.0359,874825,1239.8142
0.50678,70.41581,4.33497,874755.8164,874825,1242.37991
0.50679,70.40574,4.33435,874759.9992,874837.5,1237.61431
0.50676,70.43868,4.33638,874755.4216,874825,1238.02006
0.50676,70.43804,4.33634,874755.4096,874737.5,1238.17869
0.50676,70.43724,4.33629,874756.5446,874750,1237.77775
0.50672,70.47674,4.33872,874754.2234,874787.5,1246.02144
0.50672,70.47737,4.33876,874756.9352,874775,1237.88817
0.50672,70.47817,4.33881,874755.5931,874762.5,1247.71386
0.50668,70.51735,4.34122,874755.8981,874762.5,1236.26526
0.50668,70.51591,4.34114,874757.2687,874800,1236.91638
0.50668,70.51671,4.34119,874755.8013,874762.5,1232.90485
0.50664,70.55749,4.3437,874756.6538,874775,1237.88357
0.50664,70.55749,4.3437,874754.4743,874787.5,1238.68267
0.5066,70.59746,4.34616,874757.5217,874825,1242.64158
0.5066,70.59666,4.34611,874756.0475,874812.5,1242.69233
0.50659,70.60146,4.3464,874755.6411,874800,1241.08363
0.50658,70.61745,4.34739,874755.6363,874787.5,1238.93411
0.50656,70.63793,4.34865,874756.4232,874737.5,1231.7724
0.50656,70.63664,4.34857,874756.0494,874750,1242.5693
0.50656,70.6376,4.34863,874756.0889,874775,1241.63712
0.50652,70.67517,4.35094,874755.81,874775,1237.81533
0.50652,70.67726,4.35107,874754.2571,874762.5,1231.05176
0.50648,70.71708,4.35352,874756.4801,874787.5,1237.53381
0.50648,70.7174,4.35354,874755.9873,874750,1241.41586
0.50647,70.72475,4.35399,874756.5157,874762.5,1243.86942
0.50645,70.74746,4.35539,874755.0152,874737.5,1237.09423
0.50644,70.75801,4.35604,874754.0001,874800,1245.40057
0.50644,70.75689,4.35597,874757.7653,874762.5,1241.92603
0.5064,70.79702,4.35844,874755.8897,874825,1240.77652
0.5064,70.79782,4.35849,874756.6594,874800,1240.28126
0.5064,70.79815,4.35851,874754.4462,874787.5,1238.55628
0.50636,70.83636,4.36086,874755.9569,874750,1232.18749
0.50636,70.83749,4.36093,874755.6763,874775,1243.93802
0.50632,70.87923,4.3635,874753.6256,874762.5,1240.26387
0.50632,70.8789,4.36348,874758.0505,874725,1242.05962
0.50628,70.9192,4.36596,874757.1912,874787.5,1239.50307
0.50628,70.91936,4.36597,874757.4384,874800,1240.01634
0.50628,70.9192,4.36596,874755.6911,874775,1239.09438
0.50628,70.91824,4.3659,874756.4424,874737.5,1234.51823
0.50628,70.91856,4.36592,874757.2149,874775,1234.84169
0.50624,70.95838,4.36837,874758.3267,874787.5,1240.69092
0.5062,70.99884,4.37087,874753.6392,874750,1243.49895
0.50619,71.00011,4.37094,874757.8355,874775,1238.1565
0.50616,71.03017,4.3728,874754.7263,874787.5,1244.1974
0.50616,71.03801,4.37328,874758.2944,874825,1232.13265
0.50616,71.03817,4.37329,874756.9264,874800,1236.05718
0.50612,71.07879,4.37579,874754.9222,874775,1245.88849
0.50612,71.07782,4.37573,874755.0474,874800,1241.01275
0.50612,71.07959,4.37584,874755.6728,874775,1234.33485
0.50608,71.1186,4.37824,874755.6152,874825,1232.02634
0.50608,71.11844,4.37823,874755.4632,874825,1234.98367
0.50608,71.11876,4.37825,874753.8398,874787.5,1239.56651
0.50604,71.15874,4.38071,874756.8256,874775,1239.47428
0.50604,71.1589,4.38072,874756.4218,874800,1234.1539
0.506,71.19744,4.38309,874759.3695,874762.5,1238.42333
0.506,71.19807,4.38313,874755.9352,874825,1243.23291
