SG_voltage,CH_voltage,bf_fridge_temperature_cell,lockinIC_R,lockinIC_T
-0.32,0.122,0.20193,8.180379e-06,-37.64176
-0.32,0.121,0.20193,1.236409e-05,-49.79606
-0.32,0.12,0.20193,1.318796e-05,-78.61665
-0.32,0.119,0.20193,9.975674e-06,-69.54988
-0.32,0.118,0.20193,6.218106e-06,-86.34971
-0.32,0.117,0.20193,1.112773e-05,-65.30908
-0.32,0.116,0.20193,6.714669e-06,-89.22105
-0.32,0.115,0.20193,7.311922e-06,-54.77673
-0.32,0.114,0.20193,1.202874e-05,-81.50697
-0.32,0.113,0.20193,6.552066e-06,-83.19956
-0.32,0.112,0.20193,1.175041e-05,-68.71563
-0.32,0.111,0.20193,1.092672e-05,-81.86082
-0.32,0.11,0.20193,9.204212e-06,-47.43183
-0.32,0.109,0.20193,1.56931e-05,-78.12946
-0.32,0.108,0.20193,1.30503e-05,-75.4711
-0.32,0.107,0.20193,1.339402e-05,-77.12992
-0.32,0.106,0.202473,1.352672e-05,-50.05156
-0.32,0.105,0.202473,8.18901e-06,-78.06061
-0.32,0.104,0.202473,1.419595e-05,-107.6471
-0.32,0.103,0.202473,9.264025e-06,-79.23153
-0.32,0.102,0.202473,1.150135e-05,-82.66245
-0.32,0.101,0.202473,1.027966e-05,-107.4599
-0.32,0.1,0.202473,6.846148e-06,-102.234
-0.32,0.099,0.202473,3.754553e-06,-44.46593
-0.32,0.098,0.202473,7.260111e-06,-94.66344
-0.32,0.097,0.202473,1.46799e-05,-88.82175
-0.32,0.096,0.202473,8.425438e-06,-112.2895
-0.32,0.095,0.202473,1.49015e-05,-74.6351
-0.32,0.094,0.202473,1.095207e-05,-73.3941
-0.32,0.093,0.202473,1.307039e-05,-68.09339
-0.32,0.092,0.202473,1.049275e-05,-87.13615
-0.32,0.091,0.202473,1.104591e-05,-95.03172
-0.32,0.09,0.202399,1.355323e-05,-101.9882
-0.32,0.089,0.202399,9.606641e-06,-49.22999
-0.32,0.088,0.202399,1.545425e-05,-83.98868
-0.32,0.087,0.202399,1.345859e-05,-70.67679
-0.32,0.086,0.202399,9.332701e-06,-88.74585
-0.32,0.085,0.202399,1.245263e-05,-85.14329
-0.32,0.084,0.202399,1.221222e-05,-94.42323
-0.32,0.083,0.202399,7.617247e-06,-83.47823
-0.32,0.082,0.202399,9.169374e-06,-95.17472
-0.32,0.081,0.202399,9.687566e-06,-59.94173
-0.32,0.08,0.202399,9.982656e-06,-72.0046
-0.32,0.079,0.202399,1.137769e-05,-109.8692
-0.32,0.078,0.202399,5.792962e-06,-42.35954
-0.32,0.077,0.202399,1.142224e-05,-43.77124
-0.32,0.076,0.202399,1.142967e-05,-96.94244
-0.32,0.075,0.202399,7.820807e-06,-38.06588
-0.32,0.074,0.201726,1.04125e-05,-69.7196
-0.32,0.073,0.201726,1.037479e-05,-102.6415
-0.32,0.072,0.201726,1.256878e-05,-71.15685
-0.32,0.071,0.201726,1.282344e-05,-77.66064
-0.32,0.07,0.201726,1.277813e-05,-79.02105
-0.32,0.069,0.201726,8.235672e-06,-50.18156
-0.32,0.068,0.201726,1.24265e-05,-47.09147
-0.32,0.067,0.201726,1.347734e-05,-77.02731
-0.32,0.066,0.201726,6.424846e-06,-63.79447
-0.32,0.065,0.201726,5.75398e-06,-62.0121
-0.32,0.064,0.201726,3.959231e-06,-53.94565
-0.32,0.063,0.201726,1.135856e-05,-95.17133
-0.32,0.062,0.201726,1.143388e-05,-100.6111
-0.32,0.061,0.201726,1.233588e-05,-87.82986
-0.32,0.06,0.201726,1.037742e-05,-66.70394
-0.32,0.059,0.201778,1.016463e-05,-46.58474
-0.32,0.058,0.201778,7.203971e-06,-77.41171
-0.32,0.057,0.201778,1.220201e-05,-95.53883
-0.32,0.056,0.201778,9.973788e-06,-97.11242
-0.32,0.055,0.201778,1.197707e-05,-76.14842
-0.32,0.054,0.201778,9.789403e-06,-95.50659
-0.32,0.053,0.201778,5.59029e-06,-65.78308
-0.32,0.052,0.201778,9.863616e-06,-89.50808
-0.32,0.051,0.202041,1.357538e-05,-100.4354
-0.32,0.05,0.202041,1.085302e-05,-94.39187
-0.32,0.049,0.202041,6.538999e-06,-79.13847
-0.32,0.048,0.202041,8.405123e-06,-85.90537
-0.32,0.047,0.202041,1.111669e-05,-111.6351
-0.32,0.046,0.202041,9.708076e-06,-88.18891
-0.32,0.045,0.202041,5.440173e-06,-101.6858
-0.32,0.044,0.202041,9.86249e-06,-101.3221
-0.32,0.043,0.202041,1.112601e-05,-99.35432
-0.32,0.042,0.202041,9.55533e-06,-55.14035
-0.32,0.041,0.202041,1.159409e-05,-75.15904
-0.32,0.04,0.202041,7.615758e-06,-63.45527
-0.32,0.039,0.202041,8.461816e-06,-78.87478
-0.32,0.038,0.202041,1.404754e-05,-69.54387
-0.32,0.037,0.202041,9.193902e-06,-92.81428
-0.32,0.036,0.202041,1.088002e-05,-80.80642
-0.32,0.035,0.202185,7.953247e-06,-85.70013
-0.32,0.034,0.202185,1.213786e-05,-58.36006
-0.32,0.033,0.202185,5.615008e-06,-76.21694
-0.32,0.032,0.202185,1.288803e-05,-95.04549
-0.32,0.031,0.202185,7.691091e-06,-75.04162
-0.32,0.03,0.202185,1.423773e-05,-93.49916
-0.32,0.029,0.202185,7.178158e-06,-72.55384
-0.32,0.028,0.202185,8.543179e-06,-67.1703
-0.32,0.027,0.202185,1.200092e-05,-64.30493
-0.32,0.026,0.202185,8.492387e-06,-97.38792
-0.32,0.025,0.202185,8.820958e-06,-69.56234
-0.32,0.024,0.202185,1.584787e-05,-60.30011
-0.32,0.023,0.202185,1.234651e-05,-68.26462
-0.32,0.022,0.202185,1.0131e-05,-60.51605
-0.32,0.021,0.202185,5.451989e-06,-102.9206
-0.32,0.02,0.202078,1.434972e-05,-87.43491
-0.32,0.019,0.202078,7.139791e-06,-72.70924
-0.32,0.018,0.202078,9.726757e-06,-91.99391
-0.32,0.017,0.202078,9.831807e-06,-94.21412
-0.32,0.016,0.202078,9.830242e-06,-87.42896
-0.32,0.015,0.202078,4.635077e-06,-81.349
-0.32,0.014,0.202078,9.434287e-06,-79.06782
-0.32,0.013,0.202078,8.356327e-06,-68.54865
-0.32,0.012,0.202078,9.018966e-06,-97.90706
-0.32,0.011,0.202078,7.723085e-06,-94.9397
-0.32,0.01,0.202078,1.067005e-05,-75.59098
-0.32,0.009,0.202078,4.243601e-06,-87.24472
-0.32,0.008,0.202078,1.154949e-05,-84.34319
-0.32,0.007,0.202078,9.947813e-06,-93.60312
-0.32,0.006,0.202078,7.208693e-06,-71.62911
-0.32,0.005,0.202078,1.045383e-05,-82.68731
-0.32,0.004,0.202219,8.93282e-06,-94.05916
-0.32,0.003,0.202219,7.359704e-06,-75.8574
-0.32,0.002,0.202219,8.039457e-06,-107.8463
-0.32,0.001,0.202219,6.882375e-06,-97.51927
-0.32,0,0.202219,6.969848e-06,-75.61841
-0.33,0.5,0.201836,7.224711e-06,-172.185
-0.33,0.499,0.201836,1.285529e-05,-134.6543
-0.33,0.498,0.201836,1.031647e-05,-154.7958
-0.33,0.497,0.201836,8.732437e-06,-125.6346
-0.33,0.496,0.201836,1.363681e-05,-150.9789
-0.33,0.495,0.201836,1.450137e-05,-121.8577
-0.33,0.494,0.201836,1.150499e-05,-130.5926
-0.33,0.493,0.201836,1.30359e-05,-128.0514
-0.33,0.492,0.201836,1.510891e-05,-141.2156
-0.33,0.491,0.201836,1.308946e-05,-141.9511
-0.33,0.49,0.201836,9.064955e-06,-141.2158
-0.33,0.489,0.201836,1.501827e-05,-132.1621
-0.33,0.488,0.201836,1.456226e-05,-130.0183
-0.33,0.487,0.202517,1.128823e-05,-131.918
-0.33,0.486,0.202517,8.619639e-06,-136.4048
-0.33,0.485,0.202517,9.49172e-06,-138.1875
-0.33,0.484,0.202517,8.810433e-06,-116.7529
-0.33,0.483,0.202517,7.038868e-06,-168.3939
-0.33,0.482,0.202517,1.105393e-05,-146.4253
-0.33,0.481,0.202517,1.210038e-05,-142.8949
-0.33,0.48,0.202517,9.313585e-06,-142.2339
-0.33,0.479,0.202517,1.055757e-05,-172.0037
-0.33,0.478,0.202517,1.257745e-05,-145.6958
-0.33,0.477,0.202517,1.828656e-05,-135.553
-0.33,0.476,0.202517,2.022139e-05,-131.9884
-0.33,0.475,0.202517,7.734817e-06,-136.0684
-0.33,0.474,0.202517,1.28092e-05,-141.3737
-0.33,0.473,0.202517,1.031665e-05,-158.0667
-0.33,0.472,0.202517,1.190228e-05,-142.9317
-0.33,0.471,0.201722,1.254583e-05,-120.342
-0.33,0.47,0.201722,1.152865e-05,-134.5701
-0.33,0.469,0.201722,1.091555e-05,-126.002
-0.33,0.468,0.201722,1.760621e-05,-122.7607
-0.33,0.467,0.201722,1.61363e-05,-142.8513
-0.33,0.466,0.201722,1.067707e-05,-132.6523
-0.33,0.465,0.201722,1.130275e-05,-144.0288
-0.33,0.464,0.201722,1.188476e-05,-129.8413
-0.33,0.463,0.201919,1.079383e-05,-134.7214
-0.33,0.462,0.201919,1.218988e-05,-143.2976
-0.33,0.461,0.201919,9.899424e-06,-157.7356
-0.33,0.46,0.201919,7.567402e-06,-164.4393
-0.33,0.459,0.201919,1.115934e-05,-166.1509
-0.33,0.458,0.201919,1.091227e-05,-162.2346
-0.33,0.457,0.201919,9.473514e-06,-108.0044
-0.33,0.456,0.201919,1.188937e-05,-113.0405
-0.33,0.455,0.201919,1.269768e-05,-139.7509
-0.33,0.454,0.201919,1.785064e-05,-117.6416
-0.33,0.453,0.201919,1.273541e-05,-150.0045
-0.33,0.452,0.201919,1.084815e-05,-147.0868
-0.33,0.451,0.201919,8.959472e-06,-141.3143
-0.33,0.45,0.201919,7.696174e-06,-137.2713
-0.33,0.449,0.201919,8.530274e-06,-172.9226
-0.33,0.448,0.201919,1.093553e-05,-136.8304
-0.33,0.447,0.202156,1.392043e-05,-164.794
-0.33,0.446,0.202156,6.490509e-06,-110.9774
-0.33,0.445,0.202156,1.523117e-05,-140.6698
-0.33,0.444,0.202156,8.963492e-06,-172.7439
-0.33,0.443,0.202156,1.158052e-05,-157.9336
-0.33,0.442,0.202156,1.472511e-05,-141.1271
-0.33,0.441,0.202156,1.510477e-05,-167.8339
-0.33,0.44,0.202156,1.241844e-05,-136.5051
-0.33,0.439,0.202156,1.526917e-05,-146.7779
-0.33,0.438,0.202156,1.287589e-05,-145.4344
-0.33,0.437,0.202156,2.00032e-05,-137.527
-0.33,0.436,0.202156,1.052406e-05,-152.9984
-0.33,0.435,0.202156,1.206421e-05,-125.5307
-0.33,0.434,0.202156,9.433549e-06,-147.9717
-0.33,0.433,0.202156,1.425887e-05,-130.5561
-0.33,0.432,0.202293,8.210901e-06,-154.3212
-0.33,0.431,0.202293,1.419234e-05,-139.9285
-0.33,0.43,0.202293,1.449347e-05,-151.3829
-0.33,0.429,0.202293,7.40514e-06,-148.6119
-0.33,0.428,0.202293,1.266303e-05,-147.7703
-0.33,0.427,0.202293,9.316253e-06,-150.1144
-0.33,0.426,0.202293,9.598807e-06,-145.0208
-0.33,0.425,0.202293,7.977914e-06,-131.3033
-0.33,0.424,0.202293,1.29133e-05,-158.4018
-0.33,0.423,0.202293,9.940995e-06,-129.3371
-0.33,0.422,0.202293,7.124522e-06,-118.6548
-0.33,0.421,0.202293,1.084128e-05,-141.4118
-0.33,0.42,0.202293,1.291389e-05,-148.2544
-0.33,0.419,0.202293,1.075711e-05,-144.1755
-0.33,0.418,0.202293,9.438632e-06,-133.1059
-0.33,0.417,0.202293,1.41878e-05,-151.8995
-0.33,0.416,0.202118,7.266118e-06,-115.5372
-0.33,0.415,0.202118,5.492901e-06,-121.3774
-0.33,0.414,0.202118,1.045541e-05,-140.2176
-0.33,0.413,0.202118,8.457751e-06,-147.1498
-0.33,0.412,0.202118,1.770053e-05,-155.2567
-0.33,0.411,0.202118,1.136697e-05,-146.2333
-0.33,0.41,0.202118,9.91426e-06,-143.6792
-0.33,0.409,0.202118,1.253864e-05,-145.2409
-0.33,0.408,0.202118,1.096096e-05,-146.8973
-0.33,0.407,0.202118,1.089777e-05,-152.2564
-0.33,0.406,0.202118,7.733895e-06,-117.7848
-0.33,0.405,0.202118,1.329376e-05,-117.9296
-0.33,0.404,0.202118,1.331329e-05,-139.8313
-0.33,0.403,0.202118,7.416676e-06,-160.8249
-0.33,0.402,0.202118,1.138518e-05,-109.9454
-0.33,0.401,0.202118,1.485984e-05,-154.6865
-0.33,0.4,0.202011,6.446465e-06,-162.5872
-0.33,0.399,0.202011,1.004872e-05,-130.3962
-0.33,0.398,0.202011,1.440699e-05,-141.1409
-0.33,0.397,0.202011,1.283481e-05,-141.692
-0.33,0.396,0.202011,9.59437e-06,-123.1253
-0.33,0.395,0.202011,1.02107e-05,-125.26
-0.33,0.394,0.202011,1.406907e-05,-121.56
-0.33,0.393,0.202011,6.307412e-06,-129.2174
-0.33,0.392,0.202011,1.083818e-05,-123.5433
-0.33,0.391,0.202011,1.369377e-05,-137.2316
-0.33,0.39,0.202011,9.835132e-06,-139.3766
-0.33,0.389,0.202011,9.811758e-06,-118.205
-0.33,0.388,0.202011,8.759197e-06,-131.5366
-0.33,0.387,0.202011,1.11474e-05,-117.4744
-0.33,0.386,0.202011,8.603098e-06,-139.8777
-0.33,0.385,0.202011,1.470336e-05,-139.4891
-0.33,0.384,0.20188,1.031537e-05,-161.6026
-0.33,0.383,0.20188,9.221515e-06,-120.3729
-0.33,0.382,0.20188,9.588313e-06,-162.9106
-0.33,0.381,0.20188,8.722482e-06,-127.8135
-0.33,0.38,0.20188,1.256274e-05,-120.4089
-0.33,0.379,0.20188,1.324762e-05,-125.4859
-0.33,0.378,0.20188,1.0642e-05,-129.277
-0.33,0.377,0.20188,7.951545e-06,-103.3045
-0.33,0.376,0.201987,1.297044e-05,-139.5104
-0.33,0.375,0.201987,9.411287e-06,-123.7763
-0.33,0.374,0.201987,1.042636e-05,-144.5581
-0.33,0.373,0.201987,1.67318e-05,-139.0653
-0.33,0.372,0.201987,1.767377e-05,-139.491
-0.33,0.371,0.201987,1.520172e-05,-140.5821
-0.33,0.37,0.201987,1.293087e-05,-139.273
-0.33,0.369,0.201987,1.293334e-05,-116.2023
-0.33,0.368,0.201987,1.257473e-05,-138.5888
-0.33,0.367,0.201987,1.503145e-05,-132.0614
-0.33,0.366,0.201987,1.08719e-05,-146.2282
-0.33,0.365,0.201987,9.008011e-06,-129.8863
-0.33,0.364,0.201987,1.683537e-05,-110.089
-0.33,0.363,0.201987,9.897479e-06,-102.9989
-0.33,0.362,0.201987,1.006704e-05,-112.2154
-0.33,0.361,0.202067,1.770311e-05,-113.8223
-0.33,0.36,0.202067,1.556059e-05,-121.4943
-0.33,0.359,0.202067,9.703067e-06,-91.17054
-0.33,0.358,0.202067,1.111199e-05,-124.3284
-0.33,0.357,0.202067,1.316234e-05,-124.4173
-0.33,0.356,0.202067,1.334846e-05,-115.205
-0.33,0.355,0.202067,9.93063e-06,-121.9349
-0.33,0.354,0.202067,1.444145e-05,-107.0297
-0.33,0.353,0.202067,1.630604e-05,-143.8792
-0.33,0.352,0.202067,1.329306e-05,-114.6998
-0.33,0.351,0.202067,1.011999e-05,-105.723
-0.33,0.35,0.202067,1.647879e-05,-118.0742
-0.33,0.349,0.202067,1.2982e-05,-105.6503
-0.33,0.348,0.202067,1.338665e-05,-105.6237
-0.33,0.347,0.202067,1.251842e-05,-109.7926
-0.33,0.346,0.202067,1.429966e-05,-120.0213
-0.33,0.345,0.201702,1.610215e-05,-104.1558
-0.33,0.344,0.201702,1.406024e-05,-106.848
-0.33,0.343,0.201702,1.23231e-05,-122.126
-0.33,0.342,0.201702,1.25269e-05,-173.185
-0.33,0.341,0.201702,1.255892e-05,-102.3695
-0.33,0.34,0.201702,1.668821e-05,-120.3732
-0.33,0.339,0.201702,1.090853e-05,-98.97779
-0.33,0.338,0.201702,1.948682e-05,-120.74
-0.33,0.337,0.201702,1.339751e-05,-123.8002
-0.33,0.336,0.201702,1.859222e-05,-97.85969
-0.33,0.335,0.201702,1.851429e-05,-108.2178
-0.33,0.334,0.201702,1.284958e-05,-100.3845
-0.33,0.333,0.201702,1.568102e-05,-112.5555
-0.33,0.332,0.201702,1.477587e-05,-110.0936
-0.33,0.331,0.201702,1.509362e-05,-137.0717
-0.33,0.33,0.201702,1.666336e-05,-110.4314
-0.33,0.329,0.202707,1.746943e-05,-121.8987
-0.33,0.328,0.202707,1.38796e-05,-122.6532
-0.33,0.327,0.202707,1.982491e-05,-109.1105
-0.33,0.326,0.202707,1.216486e-05,-113.829
-0.33,0.325,0.202707,1.541499e-05,-84.80708
-0.33,0.324,0.202707,1.206768e-05,-85.18962
-0.33,0.323,0.202707,1.34017e-05,-102.2616
-0.33,0.322,0.202707,8.529315e-06,-71.94985
-0.33,0.321,0.202707,1.500313e-05,-110.2257
-0.33,0.32,0.202707,1.608506e-05,-98.2979
-0.33,0.319,0.202707,1.199998e-05,-114.3672
-0.33,0.318,0.202707,1.366379e-05,-95.86755
-0.33,0.317,0.202707,1.288075e-05,-80.8209
-0.33,0.316,0.202707,1.320862e-05,-86.23709
-0.33,0.315,0.202707,1.501601e-05,-100.4086
-0.33,0.314,0.202707,1.67782e-05,-96.59476
-0.33,0.313,0.202313,1.731037e-05,-90.89629
-0.33,0.312,0.202313,1.578106e-05,-91.78595
-0.33,0.311,0.202313,1.126146e-05,-93.2524
-0.33,0.31,0.202313,1.65865e-05,-106.7256
-0.33,0.309,0.202313,1.33684e-05,-68.48319
-0.33,0.308,0.202313,1.665846e-05,-86.81841
-0.33,0.307,0.202313,1.723481e-05,-85.02007
-0.33,0.306,0.202313,1.773303e-05,-83.10908
-0.33,0.305,0.202313,4.597401e-06,-100.7736
-0.33,0.304,0.202313,1.603118e-05,-101.0475
-0.33,0.303,0.202313,1.594778e-05,-78.65632
-0.33,0.302,0.202313,1.77272e-05,-104.7836
-0.33,0.301,0.202313,1.482112e-05,-81.25228
-0.33,0.3,0.202313,1.498727e-05,-99.12127
-0.33,0.299,0.202313,1.864342e-05,-85.78439
-0.33,0.298,0.202313,1.274391e-05,-90.41776
-0.33,0.297,0.202265,2.123558e-05,-99.18062
-0.33,0.296,0.202265,2.177647e-05,-86.11781
-0.33,0.295,0.202265,1.686486e-05,-83.0481
-0.33,0.294,0.202265,1.910753e-05,-101.8917
-0.33,0.293,0.202265,2.17903e-05,-89.12678
-0.33,0.292,0.202265,2.086372e-05,-81.55604
-0.33,0.291,0.202265,2.096497e-05,-76.07487
-0.33,0.29,0.202265,1.799047e-05,-93.80792
-0.33,0.289,0.202265,1.846619e-05,-84.1082
-0.33,0.288,0.202265,1.740867e-05,-94.0379
-0.33,0.287,0.202265,2.393866e-05,-79.79448
-0.33,0.286,0.202265,1.961181e-05,-90.00401
-0.33,0.285,0.202265,2.258619e-05,-83.23975
-0.33,0.284,0.202265,1.839258e-05,-74.17961
-0.33,0.283,0.202265,2.123321e-05,-89.74258
-0.33,0.282,0.202265,1.789864e-05,-81.02382
-0.33,0.281,0.202253,2.280711e-05,-81.72004
-0.33,0.28,0.202253,2.213347e-05,-74.23483
-0.33,0.279,0.202253,2.309537e-05,-84.06605
-0.33,0.278,0.202253,2.601142e-05,-79.61428
-0.33,0.277,0.202253,2.458274e-05,-83.98952
-0.33,0.276,0.202253,2.103082e-05,-74.25993
-0.33,0.275,0.202253,2.479047e-05,-79.71662
-0.33,0.274,0.202253,2.251791e-05,-81.74941
-0.33,0.273,0.202253,1.923941e-05,-81.23422
-0.33,0.272,0.202253,1.768028e-05,-82.70149
-0.33,0.271,0.202253,2.128233e-05,-83.48763
-0.33,0.27,0.202253,2.121136e-05,-88.74858
-0.33,0.269,0.202253,1.959174e-05,-97.50255
-0.33,0.268,0.202253,2.111362e-05,-92.40596
-0.33,0.267,0.202253,2.192937e-05,-86.7279
-0.33,0.266,0.202253,2.629624e-05,-80.99707
-0.33,0.265,0.202074,2.424863e-05,-92.81319
-0.33,0.264,0.202074,1.614965e-05,-91.78321
-0.33,0.263,0.202074,2.546115e-05,-87.35619
-0.33,0.262,0.202074,2.531691e-05,-83.64448
-0.33,0.261,0.202074,2.710725e-05,-99.38694
-0.33,0.26,0.202074,2.480101e-05,-86.43594
-0.33,0.259,0.202074,2.583448e-05,-85.87354
-0.33,0.258,0.202074,2.874591e-05,-87.27887
-0.33,0.257,0.201962,2.533612e-05,-85.72863
-0.33,0.256,0.201962,3.32566e-05,-79.12077
-0.33,0.255,0.201962,2.427024e-05,-88.70061
-0.33,0.254,0.201962,2.101246e-05,-87.71528
-0.33,0.253,0.201962,3.205478e-05,-108.3855
-0.33,0.252,0.201962,3.402297e-05,-97.93802
-0.33,0.251,0.201962,3.14278e-05,-98.52879
-0.33,0.25,0.201962,3.451063e-05,-104.8465
-0.33,0.249,0.201962,3.025139e-05,-103.9084
-0.33,0.248,0.201962,3.138899e-05,-109.3096
-0.33,0.247,0.201962,3.744141e-05,-111.3859
-0.33,0.246,0.201962,4.050155e-05,-108.302
-0.33,0.245,0.201962,3.792442e-05,-98.75456
-0.33,0.244,0.201962,4.571298e-05,-112.385
-0.33,0.243,0.201962,4.683171e-05,-125.8018
-0.33,0.242,0.202205,4.641952e-05,-136.2566
-0.33,0.241,0.202205,7.664301e-05,-171.3565
-0.33,0.24,0.202205,0.000125905,-170.2915
-0.33,0.239,0.202205,0.000134285,-164.5458
-0.33,0.238,0.202205,0.000120588,-165.8723
-0.33,0.237,0.202205,0.000136832,-170.3532
-0.33,0.236,0.202205,0.000129154,-161.1681
-0.33,0.235,0.202205,0.000129047,-159.5547
-0.33,0.234,0.202205,0.00013241,-152.5771
-0.33,0.233,0.202205,0.000129689,-148.0429
-0.33,0.232,0.202205,0.000133876,-144.8484
-0.33,0.231,0.202205,0.000125583,-135.617
-0.33,0.23,0.202205,0.000121779,-135.2013
-0.33,0.229,0.202205,0.000117652,-131.8621
-0.33,0.228,0.202205,0.000113724,-127.1469
-0.33,0.227,0.202205,0.000127219,-132.1069
-0.33,0.226,0.201971,0.000159241,-135.206
-0.33,0.225,0.201971,0.000222263,-135.7619
-0.33,0.224,0.201971,0.000303768,-138.3479
-0.33,0.223,0.201971,0.000355164,-136.0922
-0.33,0.222,0.201971,0.000338444,-137.1451
-0.33,0.221,0.201971,0.00037038,-138.1483
-0.33,0.22,0.201971,0.000350895,-135.0613
-0.33,0.219,0.201971,0.000278368,-132.6534
-0.33,0.218,0.201971,0.000212215,-128.5777
-0.33,0.217,0.201971,0.000123913,-124.4138
-0.33,0.216,0.201971,0.000118173,-123.0307
-0.33,0.215,0.201971,9.529455e-05,-119.0282
-0.33,0.214,0.201971,6.885465e-05,-112.3818
-0.33,0.213,0.201971,6.335437e-05,-109.3072
-0.33,0.212,0.201971,5.41333e-05,-111.5
-0.33,0.211,0.201971,4.492772e-05,-104.3013
-0.33,0.21,0.201719,2.932193e-05,-90.93044
-0.33,0.209,0.201719,2.721767e-05,-70.01663
-0.33,0.208,0.201719,2.857207e-05,-63.11442
-0.33,0.207,0.201719,3.294271e-05,-43.58425
-0.33,0.206,0.201719,3.707139e-05,-54.60653
-0.33,0.205,0.201719,3.424264e-05,-50.65323
-0.33,0.204,0.201719,2.220066e-05,-57.98241
-0.33,0.203,0.201719,1.854664e-05,-65.3078
-0.33,0.202,0.201719,1.960825e-05,-39.45875
-0.33,0.201,0.201719,1.27883e-05,-49.80929
-0.33,0.2,0.201719,1.203457e-05,-62.32738
-0.33,0.199,0.201719,9.07289e-06,-97.07176
-0.33,0.198,0.201719,1.056526e-05,-48.52749
-0.33,0.197,0.201719,8.765632e-06,-73.56693
-0.33,0.196,0.201719,1.254162e-05,-103.6658
-0.33,0.195,0.201616,1.099338e-05,-55.72813
-0.33,0.194,0.201616,1.202053e-05,-75.29106
-0.33,0.193,0.201616,1.145352e-05,-60.516
-0.33,0.192,0.201616,1.174059e-05,-79.59881
-0.33,0.191,0.201616,1.072669e-05,-59.37215
-0.33,0.19,0.201616,1.159036e-05,-46.24744
-0.33,0.189,0.201616,9.611036e-06,-95.74412
-0.33,0.188,0.201616,8.976113e-06,-80.43377
-0.33,0.187,0.201616,1.193483e-05,-67.60517
-0.33,0.186,0.201616,1.033496e-05,-73.12428
-0.33,0.185,0.201616,6.959144e-06,-84.77091
-0.33,0.184,0.201616,1.68489e-05,-79.87114
-0.33,0.183,0.201616,9.203089e-06,-115.837
-0.33,0.182,0.201616,1.112861e-05,-75.25614
-0.33,0.181,0.201616,1.225463e-05,-77.43537
-0.33,0.18,0.201616,1.334145e-05,-66.75317
-0.33,0.179,0.202191,1.463638e-05,-80.19216
-0.33,0.178,0.202191,1.598273e-05,-60.60949
-0.33,0.177,0.202191,1.480294e-05,-21.27004
-0.33,0.176,0.202191,9.191139e-06,-97.12498
-0.33,0.175,0.202191,9.953898e-06,-78.92024
-0.33,0.174,0.202191,1.169992e-05,-61.77596
-0.33,0.173,0.202191,8.493885e-06,-49.09727
-0.33,0.172,0.202191,1.144571e-05,-74.48992
-0.33,0.171,0.202191,5.235901e-06,-69.30323
-0.33,0.17,0.202191,1.144638e-05,-84.09834
-0.33,0.169,0.202191,8.337082e-06,-93.91037
-0.33,0.168,0.202191,7.527077e-06,-94.0485
-0.33,0.167,0.202191,8.083261e-06,-39.46282
-0.33,0.166,0.202191,9.564254e-06,-106.764
-0.33,0.165,0.202191,1.246069e-05,-84.49394
-0.33,0.164,0.202587,1.696423e-05,-67.63266
-0.33,0.163,0.202587,8.014979e-06,-93.79388
-0.33,0.162,0.202587,1.1261e-05,-109.3488
-0.33,0.161,0.202587,8.022855e-06,-57.76228
-0.33,0.16,0.202587,8.892808e-06,-58.38006
-0.33,0.159,0.202587,1.25343e-05,-47.4079
-0.33,0.158,0.202587,9.817524e-06,-89.30848
-0.33,0.157,0.202587,1.029821e-05,-85.65975
-0.33,0.156,0.202587,1.158224e-05,-91.23633
-0.33,0.155,0.202587,1.364803e-05,-57.39417
-0.33,0.154,0.202587,8.469745e-06,-87.71746
-0.33,0.153,0.202587,1.392981e-05,-71.20106
-0.33,0.152,0.202587,1.383877e-05,-79.53734
-0.33,0.151,0.202587,1.08325e-05,-65.00041
-0.33,0.15,0.202587,8.14194e-06,-61.37096
-0.33,0.149,0.202587,1.197921e-05,-95.36212
-0.33,0.148,0.20244,1.387669e-05,-74.31381
-0.33,0.147,0.20244,9.921415e-06,-88.06263
-0.33,0.146,0.20244,1.04957e-05,-85.31114
-0.33,0.145,0.20244,1.496807e-05,-84.52367
-0.33,0.144,0.20244,8.801951e-06,-55.01085
-0.33,0.143,0.20244,1.049903e-05,-70.77984
-0.33,0.142,0.20244,8.052608e-06,-77.65758
-0.33,0.141,0.20244,8.470287e-06,-78.91685
-0.33,0.14,0.201854,1.316918e-05,-78.33377
-0.33,0.139,0.201854,4.341909e-06,-41.60157
-0.33,0.138,0.201854,7.298173e-06,-88.70908
-0.33,0.137,0.201854,4.813268e-06,-64.56655
-0.33,0.136,0.201854,1.170961e-05,-74.10661
-0.33,0.135,0.201854,1.199096e-05,-56.87502
-0.33,0.134,0.201854,1.105993e-05,-68.39331
-0.33,0.133,0.201854,8.063714e-06,-63.81502
-0.33,0.132,0.201854,1.072606e-05,-76.62986
-0.33,0.131,0.201854,1.426829e-05,-87.48097
-0.33,0.13,0.201854,1.174569e-05,-66.28971
-0.33,0.129,0.201854,8.25091e-06,-47.93069
-0.33,0.128,0.201854,1.091149e-05,-72.22884
-0.33,0.127,0.201854,8.801051e-06,-71.70025
-0.33,0.126,0.201854,9.562505e-06,-66.71486
-0.33,0.125,0.201854,3.163319e-06,-66.78814
-0.33,0.124,0.201872,1.059179e-05,-67.88685
-0.33,0.123,0.201872,8.704005e-06,-107.1844
